Tag,Issue_Date,Code,Description,Fine Amount,Issue Time,Proximity,Address,Proximity_optional,Address_optional,Province,Month,Hour
***18989,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:29,AT,675 BLOOR ST W,,,ON,November,18
***33533,2022-11-21,6,PARK-SIGNED HWY-EXC PERMT TIME,40,18:29,OPP,135 BLEECKER ST,,,ON,November,18
***71970,2022-11-21,367,STND ONSTRT ACCESSIBLE NO PRMT,450,18:30,NR,106 BEVERLEY ST,,,ON,November,18
***18990,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:30,AT,675 BLOOR ST W,,,ON,November,18
***18991,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:30,AT,675 BLOOR ST W,,,ON,November,18
***04345,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,18:31,E/S,BEACONSFIELD AVE,N/O,QUEEN ST W,ON,November,18
***18992,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:31,AT,675 BLOOR ST W,,,ON,November,18
***19446,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,18:31,NR,2 GOODWOOD PARK CRES,,,ON,November,18
***18688,2022-11-21,312,PARKING MACH-NOT USED/NO FEE,75,18:32,AT,166 WOODBINE AVE.,,,ON,November,18
***17130,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,18:32,NR,526 COLDSTREAM AVE,,,ON,November,18
***68532,2022-11-21,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,18:32,NR,1682 GERRARD ST E,,,ON,November,18
***87605,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:32,NR,28 TED ROGERS WAY,,,ON,November,18
***18993,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:32,AT,675 BLOOR ST W,,,ON,November,18
***38266,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:32,NR,285 COXWELL AVE,,,ON,November,18
***05758,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:33,,4700 KEELE ST,,,ON,November,18
***14516,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:33,,4700 KEELE ST,,,ON,November,18
***18689,2022-11-21,312,PARKING MACH-NOT USED/NO FEE,75,18:33,AT,166 WOODBINE AVE.,,,ON,November,18
***75018,2022-11-21,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,18:33,NR,423 QUEEN ST W,,,ON,November,18
***18994,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:33,AT,675 BLOOR ST W,,,ON,November,18
***20394,2022-11-21,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,18:34,NR,341 BLOOR ST W,,,ON,November,18
***18280,2022-11-21,2,PARK - LONGER THAN 3 HOURS,30,18:35,OPP,33 HOPTREE AVE,,,ON,November,18
***84135,2022-11-21,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,18:36,NR,351 QUEEN ST W,,,ON,November,18
***87606,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:36,NR,345 BLOOR ST E,,,ON,November,18
***05759,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:37,,4700 KEELE ST,,,ON,November,18
***46097,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:37,AT,1056 QUEEN ST W,,,ON,November,18
***52131,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:37,NR,1286 ST CLAIR AVE W,,,ON,November,18
***87607,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:38,NR,345 BLOOR ST E,,,ON,November,18
***33534,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,18:38,OPP,25 SELBY ST,,,ON,November,18
***14517,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:39,,4700 KEELE ST,,,ON,November,18
***52132,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:39,NR,1286 ST CLAIR AVE W,,,ON,November,18
***73947,2022-11-21,29,PARK PROHIBITED TIME NO PERMIT,30,18:39,NR,881 GERRARD ST E,,,ON,November,18
***87608,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:39,NR,345 BLOOR ST E,,,ON,November,18
***38267,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:39,NR,1934 DANFORTH AVE,,,ON,November,18
***46098,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:40,AT,1033 QUEEN ST W,,,ON,November,18
***77932,2022-11-21,8,STAND VEH.-PROHIBIT TIME/DAY,100,18:40,NR,208 QUEENS QUAY W,,,ON,November,18
***20395,2022-11-21,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,18:40,OPP,110 DEVONSHIRE PL,,,BC,November,18
***33535,2022-11-21,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,18:40,OPP,25 SELBY ST,,,ON,November,18
***46099,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:41,AT,1033 QUEEN ST W,,,ON,November,18
***52955,2022-11-21,347,PARK IN A FIRE ROUTE,250,18:41,AT,150 GRAYDON HALL DR,,,ON,November,18
***52133,2022-11-21,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,18:42,NR,1281 ST CLAIR AVE W,,,ON,November,18
***52956,2022-11-21,347,PARK IN A FIRE ROUTE,250,18:42,AT,150 GRAYDON HALL DR,,,ON,November,18
***73948,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,18:43,NR,163 SIMPSON AVE,,,ON,November,18
***38268,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:43,NR,2036 DANFORTH AVE,,,ON,November,18
***76115,2022-11-21,2,PARK - LONGER THAN 3 HOURS,30,18:44,W/S,DWIGHT AVE,N/O,LAKE SHORE BLVD W,ON,November,18
***19447,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,18:44,NR,11 ELDON AVE,,,ON,November,18
***38269,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:44,NR,2044 DANFORTH AVE,,,ON,November,18
***84136,2022-11-21,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,18:45,NR,524 QUEEN ST W,,,ON,November,18
***01138,2022-11-21,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,18:45,OPP,50 ORDNANCE ST,,,ON,November,18
***19448,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,18:45,NR,25 ELDON AVE,,,ON,November,18
***69444,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,18:46,W/S,RUSSETT AVE,S/O,WALLACE AVE,ON,November,18
***76116,2022-11-21,2,PARK - LONGER THAN 3 HOURS,30,18:46,W/S,DWIGHT AVE,N/O,LAKE SHORE BLVD W,NS,November,18
***96403,2022-11-21,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,18:46,NR,255 MC CAUL ST,,,ON,November,18
***98357,2022-11-21,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,18:46,NR,625 QUEEN ST W,,,ON,November,18
***52134,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:47,NR,1217 ST CLAIR AVE W,,,ON,November,18
***76117,2022-11-21,2,PARK - LONGER THAN 3 HOURS,30,18:47,W/S,DWIGHT AVE,N/O,LAKE SHORE BLVD W,ON,November,18
***87609,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:47,OPP,1 LINDEN ST,,,ON,November,18
***38270,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:47,OPP,2059 DANFORTH AVE,,,ON,November,18
***52135,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:49,NR,1197 ST CLAIR AVE W,,,ON,November,18
***68533,2022-11-21,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,18:49,NR,207 GREENWOOD AVE,,,ON,November,18
***18995,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:49,NR,888 COLLEGE ST,,,ON,November,18
***38271,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:49,NR,2053 DANFORTH AVE,,,ON,November,18
***82943,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:50,NR,795 QUEEN ST W,,,ON,November,18
***93129,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:50,NR,2 SHAW ST,,,ON,November,18
***15151,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,18:50,NR,31 HILLSDALE AVE E,,,QC,November,18
***18996,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:50,NR,903 COLLEGE ST,,,ON,November,18
***88722,2022-11-21,2,PARK - LONGER THAN 3 HOURS,30,18:51,NR,25 ANDREW AVE,,,ON,November,18
***87610,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:51,N/S,LINDEN ST,W/O,SHERBOURNE ST,ON,November,18
***98358,2022-11-21,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,18:51,NR,544 QUEEN ST W,,,ON,November,18
***18997,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:51,NR,903 COLLEGE ST,,,ON,November,18
***18690,2022-11-21,312,PARKING MACH-NOT USED/NO FEE,75,18:52,AT,1167 EASTERN AVE.,,,ON,November,18
***46100,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:52,AT,400 BATHURST ST,,,ON,November,18
***82944,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:52,NR,795 QUEEN ST W,,,ON,November,18
***84137,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,18:52,NR,681 RICHMOND ST W,,,ON,November,18
***82945,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:53,NR,751 QUEEN ST W,,,NY,November,18
***93130,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:53,NR,2 SHAW ST,,,ON,November,18
***18998,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:53,NR,919 COLLEGE ST,,,ON,November,18
***33536,2022-11-21,29,PARK PROHIBITED TIME NO PERMIT,30,18:53,NR,57 HUNTLEY ST,,,ON,November,18
***38272,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:53,NR,1915 DANFORTH AVE,,,ON,November,18
***96283,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:54,AT,15 BRUMWELL ST,,,ON,November,18
***82946,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:54,NR,751 QUEEN ST W,,,ON,November,18
***18999,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:54,NR,919 COLLEGE ST,,,ON,November,18
***38273,2022-11-21,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,18:54,OPP,1884 DANFORTH AVE,,,ON,November,18
***57694,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:55,,44 HARBORD ST,,,ON,November,18
***93131,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:55,NR,4 SHAW ST,,,ON,November,18
***01139,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,18:55,OPP,80 WESTERN BATTERY RD,,,ON,November,18
***15152,2022-11-21,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,18:55,NR,33 DUNFIELD AVE,,,ON,November,18
***87611,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:56,NR,135 ISABELLA ST,,,QC,November,18
***19000,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:56,NR,903 COLLEGE ST,,,ON,November,18
***20396,2022-11-21,419,STAND NON-TAXI IN SIGNED STAND,60,18:56,NR,150 GERRARD ST W,,,ON,November,18
***18691,2022-11-21,312,PARKING MACH-NOT USED/NO FEE,75,18:57,AT,1167 EASTERN AVE.,,,ON,November,18
***80169,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:57,NR,30 MERCHANTS' WHARF,,,NC,November,18
***87612,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:57,NR,135 ISABELLA ST,,,ON,November,18
***01140,2022-11-21,347,PARK IN A FIRE ROUTE,250,18:57,AT,80 WESTERN BATTERY RD,,,ON,November,18
***15153,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,18:57,OPP,95 SOUDAN AVE,,,ON,November,18
***15154,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,18:57,OPP,95 SOUDAN AVE,,,ON,November,18
***14518,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,18:58,,4700 KEELE ST,,,ON,November,18
***19001,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:58,NR,867 COLLEGE ST,,,ON,November,18
***80170,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:59,NR,30 MERCHANTS' WHARF,,,ON,November,18
***82947,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:59,NR,813 QUEEN ST W,,,ON,November,18
***98359,2022-11-21,337,PARK - ON BOULEVARD,50,18:59,AT,430 QUEEN ST W,,,ON,November,18
***19002,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:59,NR,867 COLLEGE ST,,,ON,November,18
***38274,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,18:59,NR,1794 DANFORTH AVE,,,ON,November,18
***20397,2022-11-21,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,19:00,NR,190 ELIZABETH ST,,,ON,November,19
***33537,2022-11-21,29,PARK PROHIBITED TIME NO PERMIT,30,19:00,NR,100 MAITLAND ST,,,ON,November,19
***27237,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:01,,42 HARBORD ST,,,ON,November,19
***19003,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:01,NR,863 COLLEGE ST,,,ON,November,19
***38275,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:01,NR,1842 DANFORTH AVE,,,ON,November,19
***18692,2022-11-21,312,PARKING MACH-NOT USED/NO FEE,75,19:02,AT,1167 EASTERN AVE.,,,ON,November,19
***01141,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:02,NR,100 WESTERN BATTERY RD,,,ON,November,19
***10032,2022-11-21,2,PARK - LONGER THAN 3 HOURS,30,19:03,NR,604 WOBURN AVE,,,ON,November,19
***93132,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:03,NR,35 CANNIFF ST,,,ON,November,19
***01142,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:03,NR,100 WESTERN BATTERY RD,,,ON,November,19
***19004,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:03,NR,863 COLLEGE ST,,,ON,November,19
***20398,2022-11-21,404,STOP-9 M PEDESTRIAN X BEYOND,60,19:03,NR,200 ELIZABETH ST,,,ON,November,19
***86455,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:05,NR,115 HAYNES AVE,,,ON,November,19
***19449,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:05,NR,11 ELDON AVE,,,ON,November,19
***33538,2022-11-21,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,19:05,NR,59 ISABELLA ST,,,ON,November,19
***14519,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:06,,4700 KEELE ST,,,ON,November,19
***18693,2022-11-21,312,PARKING MACH-NOT USED/NO FEE,75,19:06,AT,1167 EASTERN AVE.,,,ON,November,19
***73802,2022-11-21,83,PARK-SIGNED HWY-TURNING BASIN,40,19:06,NR,43 GOLDWIN AVE,,,ON,November,19
***73949,2022-11-21,29,PARK PROHIBITED TIME NO PERMIT,30,19:06,NR,35 HARCOURT AVE,,,ON,November,19
***87613,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:06,OPP,40 EARL ST,,,ON,November,19
***01143,2022-11-21,8,STAND VEH.-PROHIBIT TIME/DAY,100,19:06,NR,69 LYNN WILLIAMS ST,,,QC,November,19
***15155,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:06,NR,44 LILLIAN ST,,,ON,November,19
***46101,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:07,AT,280 SPADINA AVE,,,ON,November,19
***46102,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:08,AT,280 SPADINA AVE,,,ON,November,19
***52957,2022-11-21,337,PARK - ON BOULEVARD,50,19:08,NR,244 ROYWOOD DR,,,ON,November,19
***01144,2022-11-21,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,19:08,NR,125 WESTERN BATTERY RD,,,QC,November,19
***15156,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:08,NR,44 LILLIAN ST,,,ON,November,19
***33539,2022-11-21,29,PARK PROHIBITED TIME NO PERMIT,30,19:08,NR,2 CAWTHRA SQ,,,ON,November,19
***57695,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:09,,371 BLOOR ST W,,,ON,November,19
***46103,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:09,AT,280 SPADINA AVE,,,ON,November,19
***46104,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:09,AT,280 SPADINA AVE,,,ON,November,19
***71971,2022-11-21,405,STOP-15M PEDESTRIAN X APPROACH,60,19:09,NR,100 MC CAUL ST,,,ON,November,19
***80171,2022-11-21,8,STAND VEH.-PROHIBIT TIME/DAY,100,19:09,W/S,PRINCESS ST,N/O,THE ESPLANADE,ON,November,19
***14520,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:10,,4700 KEELE ST,,,ON,November,19
***71972,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:10,NR,100 MC CAUL ST,,,QC,November,19
***33540,2022-11-21,29,PARK PROHIBITED TIME NO PERMIT,30,19:10,NR,2 CAWTHRA SQ,,,ON,November,19
***46105,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:11,AT,280 SPADINA AVE,,,ON,November,19
***93133,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:11,OPP,20 DOURO ST,,,ON,November,19
***20399,2022-11-21,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,19:11,NR,270 CHURCH ST,,,ON,November,19
***33541,2022-11-21,29,PARK PROHIBITED TIME NO PERMIT,30,19:11,NR,2 CAWTHRA SQ,,,ON,November,19
***88723,2022-11-21,2,PARK - LONGER THAN 3 HOURS,30,19:12,OPP,173 TOYNBEE TRL,,,ON,November,19
***71973,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:12,NR,87 MC CAUL ST,,,ON,November,19
***04346,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:12,NR,718 BATHURST ST,,,ON,November,19
***19005,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:12,NR,637 COLLEGE ST,,,ON,November,19
***71974,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:13,NR,100 MC CAUL ST,,,ON,November,19
***80172,2022-11-21,370,STAND UNAUTH VEH. CAR SHARE,60,19:13,OPP,29 SCADDING AVE,,,ON,November,19
***84138,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:13,OPP,5 HANNA AVE,,,ON,November,19
***38276,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:13,NR,1491 DANFORTH AVE,,,ON,November,19
***13500,2022-11-21,355,PARK IN ACCESSIBLE NO PERMIT,450,19:14,AT,380 DIXON RD,,,ON,November,19
***84139,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:14,OPP,5 HANNA AVE,,,ON,November,19
***15157,2022-11-21,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,19:14,OPP,134 REDPATH AVE,,,ON,November,19
***19006,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:14,NR,637 COLLEGE ST,,,ON,November,19
***10033,2022-11-21,2,PARK - LONGER THAN 3 HOURS,30,19:15,NR,17 RAVENHILL RD,,,ON,November,19
***71975,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:15,NR,100 MC CAUL ST,,,ON,November,19
***77933,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:15,NR,13 CLARENCE SQ,,,ON,November,19
***93134,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:15,S/S,DOURO ST,W/O,CRAWFORD ST,ON,November,19
***14521,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:16,,4700 KEELE ST,,,ON,November,19
***13501,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:16,AT,380 DIXON RD,,,ON,November,19
***71928,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:16,NR,150 ST GEORGE ST,,,ON,November,19
***19007,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:16,NR,637 COLLEGE ST,,,ON,November,19
***38277,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:16,NR,1468 DANFORTH AVE,,,ON,November,19
***13502,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:17,AT,380 DIXON RD,,,ON,November,19
***13503,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:17,AT,380 DIXON RD,,,ON,November,19
***77934,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:17,NR,9 CLARENCE SQ,,,ON,November,19
***80173,2022-11-21,29,PARK PROHIBITED TIME NO PERMIT,30,19:17,E/S,AITKEN PL,N/O,LONGBOAT AVE,ON,November,19
***87614,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:17,NR,150 HOMEWOOD AVE,,,ON,November,19
***19008,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:17,NR,637 COLLEGE ST,,,ON,November,19
***38278,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:17,NR,1478 DANFORTH AVE,,,ON,November,19
***87615,2022-11-21,8,STAND VEH.-PROHIBIT TIME/DAY,100,19:18,NR,120 HOMEWOOD AVE,,,ON,November,19
***04347,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:18,NR,347 LIPPINCOTT ST,,,ON,November,19
***15158,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:18,NR,82 HELENDALE AVE,,,ON,November,19
***19009,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:18,NR,637 COLLEGE ST,,,ON,November,19
***68534,2022-11-21,8,STAND VEH.-PROHIBIT TIME/DAY,100,19:19,NR,11 KINGSTON RD,,,ON,November,19
***76118,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:19,E/S,COIN ST,S/O,GARNETT JANES RD,ON,November,19
***04348,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:19,NR,345 LIPPINCOTT ST,,,ON,November,19
***15159,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:19,NR,86 HELENDALE AVE,,,ON,November,19
***19010,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:19,NR,637 COLLEGE ST,,,ON,November,19
***13504,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:20,AT,380 DIXON RD,,,ON,November,19
***80174,2022-11-21,134,PARK-SIGNED HWY-PUBLIC LANE,40,19:20,NR,32 DOUVILLE CRT,,,ON,November,19
***84140,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:20,NR,51 HANNA AVE,,,QC,November,19
***04349,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:20,NR,341 LIPPINCOTT ST,,,ON,November,19
***15160,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:20,NR,98 HELENDALE AVE,,,ON,November,19
***33542,2022-11-21,29,PARK PROHIBITED TIME NO PERMIT,30,19:20,NR,84 MAITLAND ST,,,ON,November,19
***46106,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:21,AT,66 SULLIVAN ST,,,ON,November,19
***77935,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:21,AT,345 ADELAIDE ST W,,,ON,November,19
***04350,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:21,NR,339 LIPPINCOTT ST,,,ON,November,19
***19011,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:21,NR,603 COLLEGE ST,,,ON,November,19
***14522,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:22,,4700 KEELE ST,,,ON,November,19
***71929,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:22,NR,198 BEVERLEY ST,,,ON,November,19
***76119,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:22,NR,45 ETTA WYLIE RD,,,ON,November,19
***82892,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:22,NR,1681 BAYVIEW AVE,,,ON,November,19
***04351,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:22,NR,335 LIPPINCOTT ST,,,ON,November,19
***15161,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:22,NR,104 HELENDALE AVE,,,ON,November,19
***19450,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:22,NR,2930 DANFORTH AVE,,,ON,November,19
***76120,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:23,NR,45 ETTA WYLIE RD,,,ON,November,19
***04352,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:23,NR,325 LIPPINCOTT ST,,,ON,November,19
***38279,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:23,NR,1387 DANFORTH AVE,,,ON,November,19
***80175,2022-11-21,29,PARK PROHIBITED TIME NO PERMIT,30,19:24,NR,24 HAHN PL,,,ON,November,19
***04353,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:24,NR,327 LIPPINCOTT ST,,,ON,November,19
***88724,2022-11-21,2,PARK - LONGER THAN 3 HOURS,30,19:25,NR,56 BETHUNE BLVD,,,ON,November,19
***68535,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:25,NR,2075 QUEEN ST E,,,ON,November,19
***77936,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:25,AT,308 ADELAIDE ST W,,,ON,November,19
***82893,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:25,NR,1621 BAYVIEW AVE,,,ON,November,19
***04354,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:25,E/S,LIPPINCOTT ST,S/O,BLOOR ST W,ON,November,19
***19012,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:25,NR,579 COLLEGE ST,,,ON,November,19
***38280,2022-11-21,207,PARK MACHINE-REQD FEE NOT PAID,30,19:25,NR,1357 DANFORTH AVE,,,ON,November,19
***46107,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:26,AT,315 SPADINA AVE,,,ON,November,19
***77937,2022-11-21,3,PARK ON PRIVATE PROPERTY,30,19:26,AT,308 ADELAIDE ST W,,,ON,November,19
***04355,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:26,E/S,LIPPINCOTT ST,S/O,BLOOR ST W,ON,November,19
***15162,2022-11-21,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,19:26,NR,112 HELENDALE AVE,,,ON,November,19
