Tag,Issue_Date,Code,Description,Fine Amount,Issue Time,Proximity,Address,Proximity_optional,Address_optional,Province,Month,Hour
***44180,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:10,W/S,PRINCESS ST,S/O,SCADDING AVE,ON,November,9
***87528,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:12,,4700 KEELE ST,,,ON,November,9
***44181,2022-11-20,370,STAND UNAUTH VEH. CAR SHARE,60,09:12,N/S,SCADDING AVE,W/O,PRINCESS ST,ON,November,9
***17173,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,09:12,NR,3077 BLOOR ST W,,,ON,November,9
***14959,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:13,,4700 KEELE ST,,,ON,November,9
***16888,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:13,NR,92 WOODYCREST AVE,,,ON,November,9
***52406,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:13,NR,9 BENSON AVE,,,ON,November,9
***17174,2022-11-20,8,STAND VEH.-PROHIBIT TIME/DAY,100,09:13,NR,3077 BLOOR ST W,,,ON,November,9
***35693,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:16,NR,13 MAJOR ST,,,PA,November,9
***52407,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:16,NR,17 BENSON AVE,,,ON,November,9
***87529,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:17,,4700 KEELE ST,,,ON,November,9
***22331,2022-11-20,207,PARK MACHINE-REQD FEE NOT PAID,30,09:17,S/S,MORTIMER AVE,E/O,COXWELL AVE,ON,November,9
***14960,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:18,,4700 KEELE ST,,,ON,November,9
***02829,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:18,,410 MCCOWAN RD,,,ON,November,9
***16889,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:18,NR,92 MURIEL AVE,,,ON,November,9
***44182,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:18,S/S,SCADDING AVE,E/O,AITKEN PL,ON,November,9
***76844,2022-11-20,367,STND ONSTRT ACCESSIBLE NO PRMT,450,09:18,NR,38 ORCHARD VIEW BLVD,,,ON,November,9
***35694,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:19,NR,25 MAJOR ST,,,ON,November,9
***22332,2022-11-20,207,PARK MACHINE-REQD FEE NOT PAID,30,09:19,S/S,MORTIMER AVE,E/O,COXWELL AVE,ON,November,9
***44183,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:20,S/S,SCADDING AVE,E/O,AITKEN PL,ON,November,9
***22333,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,09:21,NR,1 FAIRSIDE AVE,,,ON,November,9
***76728,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,09:22,NR,26 GRAND TRUNK CRES,,,QC,November,9
***87530,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:23,,4700 KEELE ST,,,ON,November,9
***14961,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:23,,4700 KEELE ST,,,ON,November,9
***76845,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,09:23,S/S,KEEWATIN AVE,E/O,YONGE ST,ON,November,9
***77150,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:23,AT,1 RESURRECTION RD,,,ON,November,9
***77151,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:23,AT,1 RESURRECTION RD,,,ON,November,9
***35695,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:24,NR,115 MAJOR ST,,,ON,November,9
***77152,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:24,AT,1 RESURRECTION RD,,,ON,November,9
***16890,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:25,NR,34 WOODYCREST AVE,,,ON,November,9
***52408,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:25,NR,26 TYRREL AVE,,,ON,November,9
***76846,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,09:25,S/S,KEEWATIN AVE,E/O,YONGE ST,ON,November,9
***76847,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,09:26,S/S,KEEWATIN AVE,E/O,YONGE ST,ON,November,9
***77153,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:26,AT,1 RESURRECTION RD,,,ON,November,9
***77154,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:26,AT,1 RESURRECTION RD,,,ON,November,9
***94319,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:27,NR,620 RHODES AVE,,,ON,November,9
***17175,2022-11-20,31,STOP-ROAD SIDE-STOP/PARK VEH.,150,09:27,NR,2696 LAKE SHORE BLVD W,,,ON,November,9
***14962,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:28,,4700 KEELE ST,,,ON,November,9
***52409,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:28,NR,12 TYRREL AVE,,,ON,November,9
***76848,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,09:29,S/S,KEEWATIN AVE,E/O,YONGE ST,ON,November,9
***87531,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:30,,4700 KEELE ST,,,ON,November,9
***77155,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:30,AT,1 RESURRECTION RD,,,ON,November,9
***51300,2022-11-20,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,09:31,NR,BLOOR ST W,NR BEDFORD,,ON,November,9
***26055,2022-11-20,347,PARK IN A FIRE ROUTE,250,09:31,AT,15 ICEBOAT TER,,,ON,November,9
***47320,2022-11-20,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,09:31,NR,206 MAJOR ST,,,ON,November,9
***17176,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:33,OPP,66 FIFTEENTH ST,,,ON,November,9
***47321,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:34,NR,216 MAJOR ST,,,ON,November,9
***47322,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:35,NR,218 MAJOR ST,,,ON,November,9
***76849,2022-11-20,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,09:35,NR,15 ROEHAMPTON AVE,,,ON,November,9
***47323,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:37,NR,222 MAJOR ST,,,ON,November,9
***76689,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,09:37,E/S,VICTORIA ST,N/O,LOMBARD ST,MI,November,9
***17177,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:37,NR,45 FIFTEENTH ST,,,ON,November,9
***76690,2022-11-20,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,09:39,NR,2 LOMBARD ST,,,ON,November,9
***16891,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,09:40,OPP,865 LOGAN AVE,,,ON,November,9
***17178,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:40,NR,21 FIFTEENTH ST,,,ON,November,9
***22334,2022-11-20,8,STAND VEH.-PROHIBIT TIME/DAY,100,09:40,NR,684 PAPE AVE,,,ON,November,9
***87532,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:41,,4700 KEELE  ST,,,ON,November,9
***16892,2022-11-20,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,09:41,OPP,869 LOGAN AVE,,,ON,November,9
***11997,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:42,NR,10 NELLES AVE,,,ON,November,9
***14963,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:43,,4700 KEELE ST,,,ON,November,9
***44184,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,09:45,S/S,DERBY ST,W/O,ERIN ST,ON,November,9
***94320,2022-11-20,8,STAND VEH.-PROHIBIT TIME/DAY,100,09:45,OPP,88 PARKMOUNT RD,,,ON,November,9
***77156,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:46,AT,20 BRIN DR,,,ON,November,9
***94321,2022-11-20,8,STAND VEH.-PROHIBIT TIME/DAY,100,09:46,OPP,88 PARKMOUNT RD,,,ON,November,9
***77157,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:47,AT,20 BRIN DR,,,ON,November,9
***94322,2022-11-20,8,STAND VEH.-PROHIBIT TIME/DAY,100,09:47,OPP,88 PARKMOUNT RD,,,ON,November,9
***77158,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:48,AT,20 BRIN DR,,,ON,November,9
***14964,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:49,,4700 KEELE ST,,,ON,November,9
***96771,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:50,,400 MCCOWAN RD,,,ON,November,9
***78751,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,09:50,NR,88 GILDER DR,,,ON,November,9
***16893,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,09:50,NR,799 CARLAW AVE,,,ON,November,9
***16894,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,09:51,NR,799 CARLAW AVE,,,ON,November,9
***44185,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:51,W/S,BERKELEY ST,S/O,FRONT ST E,ON,November,9
***17179,2022-11-20,347,PARK IN A FIRE ROUTE,250,09:51,AT,120 TWENTY FOURTH ST,,,ON,November,9
***44186,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:52,W/S,BERKELEY ST,S/O,FRONT ST E,ON,November,9
***44187,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:53,W/S,BERKELEY ST,S/O,FRONT ST E,ON,November,9
***47324,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:54,NR,644 EUCLID AVE,,,ON,November,9
***94323,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,09:54,NR,95 MONARCH PARK AVE,,,ON,November,9
***96773,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:56,,480 MCCOWAN RD,,,ON,November,9
***11998,2022-11-20,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,09:56,NR,82 MEDLAND CRES,,,ON,November,9
***87533,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:57,,4700 KEELE ST,,,ON,November,9
***37967,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:57,,50 MATILDA STREET,,,ON,November,9
***94324,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,09:57,NR,121 MONARCH PARK AVE,,,ON,November,9
***96774,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:58,,400 MCCOWAN RD,,,ON,November,9
***96772,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,09:59,,400 MCCOWAN RD,,,ON,November,9
***44188,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,09:59,N/S,THE ESPLANADE,E/O,PRINCESS ST,ON,November,9
***11999,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,09:59,NR,195 PACIFIC AVE,,,ON,November,9
***76850,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,10:00,NR,110 SHAFTESBURY AVE,,,ON,November,10
***96650,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:01,,400 MCCOWAN RD,,,ON,November,10
***78752,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,10:01,NR,94 FITZGIBBON AVE,,,ON,November,10
***44189,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,10:01,W/S,PRINCESS ST,S/O,THE ESPLANADE,ON,November,10
***94325,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:01,NR,80 FELSTEAD AVE,,,ON,November,10
***78753,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,10:02,NR,94 FITZGIBBON AVE,,,ON,November,10
***47325,2022-11-20,363,PARK ONSTRT ACCESSIBLE NO PRMT,450,10:02,OPP,49 ULSTER ST,,,ON,November,10
***76208,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,10:02,NR,31 TIPPETT RD,,,ON,November,10
***78754,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,10:03,NR,94 FITZGIBBON AVE,,,ON,November,10
***44190,2022-11-20,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,10:03,W/S,PRINCESS ST,S/O,SCADDING AVE,ON,November,10
***76209,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,10:03,NR,31 TIPPETT RD,,,ON,November,10
***87534,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:04,,4700 KEELE ST,,,ON,November,10
***96651,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:04,,400 MCCOWAN RD,,,ON,November,10
***76729,2022-11-20,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,10:04,OPP,20 EDWARD ST,,,ON,November,10
***96652,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:05,,400 MCCOWAN RD,,,ON,November,10
***47326,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:05,NR,130 ULSTER ST,,,ON,November,10
***17180,2022-11-20,83,PARK-SIGNED HWY-TURNING BASIN,40,10:05,OPP,95 EASTWOOD PARK GDNS,,,ON,November,10
***96653,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:06,,400 MCCOWAN RD,,,ON,November,10
***47327,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:06,NR,130 ULSTER ST,,,ON,November,10
***76730,2022-11-20,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,10:07,OPP,10 EDWARD ST,,,ON,November,10
***94326,2022-11-20,8,STAND VEH.-PROHIBIT TIME/DAY,100,10:07,OPP,88 PARKMOUNT RD,,,ON,November,10
***94327,2022-11-20,8,STAND VEH.-PROHIBIT TIME/DAY,100,10:08,OPP,88 PARKMOUNT RD,,,ON,November,10
***87535,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:11,,4700 KEELE ST,,,ON,November,10
***83860,2022-11-20,37,PARK HEAVY (TRUCK/VEH.) TM/DY,90,10:11,OPP,42 FERNANDO RD,,,ON,November,10
***26056,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:12,AT,19 BATHURST ST,,,ON,November,10
***44191,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:12,NR,128 FREDERICK ST,,,ON,November,10
***76691,2022-11-20,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,10:12,NR,201 ELIZABETH ST,,,ON,November,10
***78755,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,10:13,NR,94 BELLAMY RD S,,,ON,November,10
***78756,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,10:13,NR,94 BELLAMY RD S,,,ON,November,10
***78757,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,10:13,NR,94 BELLAMY RD S,,,ON,November,10
***26057,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:13,AT,19 BATHURST ST,,,ON,November,10
***76731,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:13,AT,70 EDWARD ST,,,MI,November,10
***58380,2022-11-20,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,10:14,NR,17 BUSHEY AVE,,,ON,November,10
***78758,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,10:14,NR,94 BELLAMY RD S,,,ON,November,10
***78759,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,10:14,NR,94 BELLAMY RD S,,,ON,November,10
***26058,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:14,AT,19 BATHURST ST,,,ON,November,10
***44192,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,10:14,E/S,FREDERICK ST,S/O,FRONT ST E,ON,November,10
***78760,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,10:16,NR,94 BELLAMY RD S,,,ON,November,10
***47328,2022-11-20,8,STAND VEH.-PROHIBIT TIME/DAY,100,10:17,NR,345 GLADSTONE AVE,,,ON,November,10
***87536,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:18,,4700 KEELE ST,,,ON,November,10
***70673,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:18,,50 COSBURN AVE,,,ON,November,10
***58381,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:18,NR,28 LAMBTON AVE,,,ON,November,10
***44193,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:18,NR,47 JENOVES PL,,,ON,November,10
***76851,2022-11-20,207,PARK MACHINE-REQD FEE NOT PAID,30,10:18,N/S,YORKVILLE AVE,E/O,AVENUE RD,ON,November,10
***44194,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,10:20,NR,24 JENOVES PL,,,ON,November,10
***14965,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:21,,4700 KEELE ST,,,ON,November,10
***44195,2022-11-20,415,PARK COMMERC LOAD ZONE NOT LDG,40,10:21,NR,5 JENOVES PL,,,ON,November,10
***76852,2022-11-20,415,PARK COMMERC LOAD ZONE NOT LDG,40,10:21,N/S,CUMBERLAND ST,E/O,AVENUE RD,ON,November,10
***58382,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:23,NR,2 MARSHALL BLVD,,,ON,November,10
***76853,2022-11-20,207,PARK MACHINE-REQD FEE NOT PAID,30,10:23,N/S,CUMBERLAND ST,E/O,AVENUE RD,ON,November,10
***14966,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:24,,4700 KEELE ST,,,ON,November,10
***76210,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:24,S/S,BROOKE AVE,W/O,AVENUE RD,ON,November,10
***76692,2022-11-20,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,10:25,NR,50 GROSVENOR ST,,,ON,November,10
***44196,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,10:26,NR,65 SCADDING AVE,,,ON,November,10
***22335,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:26,OPP,682 BROADVIEW AVE,,,ON,November,10
***44197,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,10:27,NR,65 SCADDING AVE,,,ON,November,10
***52410,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:28,OPP,34 LITTLE NORWAY CRES,,,ON,November,10
***76854,2022-11-20,207,PARK MACHINE-REQD FEE NOT PAID,30,10:28,S/S,CUMBERLAND ST,E/O,BAY ST,ON,November,10
***84514,2022-11-20,77,PARK-(FRNT/60 CM) DRWAY/LANEWY,50,10:28,NR,9 GROVELAND CRES,,,ON,November,10
***22336,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:28,OPP,682 BROADVIEW AVE,,,ON,November,10
***52411,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:30,OPP,34 LITTLE NORWAY CRES,,,ON,November,10
***22337,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:30,OPP,668 BROADVIEW AVE,,,ON,November,10
***52412,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:31,OPP,34 LITTLE NORWAY CRES,,,ON,November,10
***76211,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:31,NR,3252 YONGE ST,,,ON,November,10
***22338,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:31,OPP,668 BROADVIEW AVE,,,ON,November,10
***58383,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,10:32,NR,51 BROWNVILLE AVE,,,NF,November,10
***76732,2022-11-20,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,10:32,NR,255 MC CAUL ST,,,ON,November,10
***17181,2022-11-20,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,10:32,NR,394 ROYAL YORK RD,,,ON,November,10
***14967,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:33,,4700 KEELE ST,,,ON,November,10
***94328,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,10:33,NR,17 RHODES AVE,,,ON,November,10
***58384,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,10:34,NR,61 BROWNVILLE AVE,,,ON,November,10
***29737,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:34,OPP,668 BROADVIEW AVE,,,ON,November,10
***87537,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:35,,4700 KEELE ST,,,ON,November,10
***58385,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,10:36,NR,89 BROWNVILLE AVE,,,ON,November,10
***76212,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:37,NR,3 DU MAURIER BLVD,,,ON,November,10
***14968,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:38,,4700 KEELE ST,,,ON,November,10
***58386,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,10:40,NR,103 BROWNVILLE AVE,,,ON,November,10
***07903,2022-11-20,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,10:41,OPP,19 DUNELM ST,,,ON,November,10
***16895,2022-11-20,355,PARK IN ACCESSIBLE NO PERMIT,450,10:41,AT,42 OVERLEA BLVD,,,ON,November,10
***44198,2022-11-20,29,PARK PROHIBITED TIME NO PERMIT,30,10:41,NR,11 LONGBOAT AVE,,,ON,November,10
***76733,2022-11-20,415,PARK COMMERC LOAD ZONE NOT LDG,40,10:41,NR,30 NELSON ST,,,ON,November,10
***29738,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:42,NR,554 QUEEN ST E,,,ON,November,10
***76734,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:44,NR,10 NELSON ST,,,ON,November,10
***87538,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:45,,4700 KEELE ST,,,ON,November,10
***58387,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:45,W/S,BARR AVE,N/O,WESTON RD,ON,November,10
***14969,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:47,,4700 KEELE ST,,,ON,November,10
***85221,2022-11-20,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,10:48,OPP,10 EDWARD ST,,,ON,November,10
***76735,2022-11-20,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,10:48,W/S,SIMCOE ST,N/O,KING ST W,QC,November,10
***47329,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:49,NR,491 HERRICK ST,,,ON,November,10
***87539,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:50,,4700 KEELE ST,,,PA,November,10
***44199,2022-11-20,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,10:50,NR,51 PARLIAMENT ST,,,ON,November,10
***76213,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,10:52,NR,126 MANIZA RD,,,SK,November,10
***79402,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,10:53,NR,126 MANIZA RD,,,ON,November,10
***79403,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,10:54,NR,126 MANIZA RD,,,ON,November,10
***79404,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,10:55,NR,126 MANIZA RD,,,SK,November,10
***94329,2022-11-20,8,STAND VEH.-PROHIBIT TIME/DAY,100,10:56,OPP,88 PARKMOUNT RD,,,ON,November,10
***76693,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:57,AT,18 YONGE ST,,,ON,November,10
***94330,2022-11-20,8,STAND VEH.-PROHIBIT TIME/DAY,100,10:57,OPP,88 PARKMOUNT RD,,,ON,November,10
***94331,2022-11-20,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,10:57,NR,88 PARKMOUNT RD,,,ON,November,10
***52413,2022-11-20,347,PARK IN A FIRE ROUTE,250,10:58,AT,208 NIAGARA ST,,,ON,November,10
***76694,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:58,AT,18 YONGE ST,,,NB,November,10
***29739,2022-11-20,8,STAND VEH.-PROHIBIT TIME/DAY,100,10:58,E/S,JAMES ST,N/O,QUEEN ST W,QC,November,10
***87540,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:59,,4700 KEELE ST,,,ON,November,10
***47330,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,10:59,NR,25 LENNOX ST,,,ON,November,10
***76695,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,10:59,AT,18 YONGE ST,,,ON,November,10
***47331,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,11:00,NR,25 LENNOX ST,,,ON,November,11
***76696,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,11:00,AT,18 YONGE ST,,,ON,November,11
***76697,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,11:00,AT,18 YONGE ST,,,ON,November,11
***78761,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,11:02,NR,22 EAST HAVEN DR,,,ON,November,11
***76855,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,11:02,S/S,KEEWATIN AVE,E/O,YONGE ST,ON,November,11
***78762,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,11:03,NR,22 EAST HAVEN DR,,,ON,November,11
***47332,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,11:03,OPP,6 LENNOX ST,,,ON,November,11
***76856,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,11:03,S/S,KEEWATIN AVE,E/O,YONGE ST,QC,November,11
***78763,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,11:04,NR,22 EAST HAVEN DR,,,ON,November,11
***76857,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,11:04,S/S,KEEWATIN AVE,E/O,YONGE ST,ON,November,11
***47333,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,11:05,NR,25 LENNOX ST,,,ON,November,11
***76858,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,11:05,S/S,KEEWATIN AVE,E/O,YONGE ST,ON,November,11
***78764,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,11:06,NR,22 EAST HAVEN DR,,,ON,November,11
***76859,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,11:06,S/S,KEEWATIN AVE,E/O,YONGE ST,ON,November,11
***87541,2022-11-20,3,PARK ON PRIVATE PROPERTY,30,11:07,,4700 KEELE ST,,,ON,November,11
***78765,2022-11-20,2,PARK - LONGER THAN 3 HOURS,30,11:07,NR,22 EAST HAVEN DR,,,ON,November,11
***47334,2022-11-20,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:07,NR,25 LENNOX ST,,,ON,November,11
***76860,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,11:07,S/S,KEEWATIN AVE,E/O,YONGE ST,ON,November,11
***76861,2022-11-20,6,PARK-SIGNED HWY-EXC PERMT TIME,40,11:08,S/S,KEEWATIN AVE,E/O,YONGE ST,ON,November,11
***47335,2022-11-20,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,11:09,OPP,229 BORDEN ST,,,ON,November,11
