tag,issue_date,code,description,fine_amount,issue_time,proximity,address,proximity_optional,address_optional,province
***59169,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:55,NR,464 PALMERSTON BLVD,,,ON
***70225,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:55,NR,120 RAGLAN AVE,,,ON
***40944,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,07:55,E/S,GLENDALE AVE,S/O,MERRICK ST,ON
***55293,2022-12-03,4,PARK ON MUNICIPAL PROPERTY,30,07:56,AT,45 ABELL ST,,,ON
***40945,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,07:56,E/S,GLENDALE AVE,S/O,MERRICK ST,ON
***55294,2022-12-03,4,PARK ON MUNICIPAL PROPERTY,30,07:57,AT,45 ABELL ST,,,ON
***55295,2022-12-03,4,PARK ON MUNICIPAL PROPERTY,30,07:58,AT,45 ABELL ST,,,ON
***59170,2022-12-03,336,PARK-FAIL TO DISPLAY PERMIT,30,07:58,NR,458 MARKHAM ST,,,ON
***55296,2022-12-03,4,PARK ON MUNICIPAL PROPERTY,30,07:59,AT,45 ABELL ST,,,ON
***33797,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:59,N/S,MILLICENT ST,E/O,EMERSON AVE,ON
***70226,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:59,NR,120 RAGLAN AVE,,,ON
***75136,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:59,NR,172 BELLWOODS AVE,,,ON
***80460,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,07:59,NR,331 MARKHAM ST,,,ON
***55297,2022-12-03,4,PARK ON MUNICIPAL PROPERTY,30,08:00,AT,45 ABELL ST,,,ON
***29542,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:00,E/S,GLENDOWER CRCT,N/O,ANDES RD,ON
***39883,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:00,AT,83 PETER ST,,,ON
***79166,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:01,,55 EMMETT AVE,,,ON
***55298,2022-12-03,4,PARK ON MUNICIPAL PROPERTY,30,08:01,AT,45 ABELL ST,,,ON
***59619,2022-12-03,336,PARK-FAIL TO DISPLAY PERMIT,30,08:01,NR,424 MARKHAM ST,,,ON
***33798,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:01,N/S,MILLICENT ST,E/O,EMERSON AVE,ON
***70227,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:01,NR,130 RAGLAN AVE,,,ON
***55299,2022-12-03,4,PARK ON MUNICIPAL PROPERTY,30,08:02,AT,45 ABELL ST,,,ON
***39078,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:02,N/S,MILLICENT ST,E/O,EMERSON AVE,ON
***39545,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:02,NR,90 YORKVILLE AVE,,,ON
***80461,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:02,NR,268 MARKHAM ST,,,ON
***79167,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:03,,55 EMMETT AVE,,,ON
***55300,2022-12-03,4,PARK ON MUNICIPAL PROPERTY,30,08:03,AT,45 ABELL ST,,,ON
***39079,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:03,N/S,MILLICENT ST,E/O,EMERSON AVE,ON
***30315,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:03,AT,4190 BATHURST ST,,,ON
***55500,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:03,NR,35 HAYDEN ST,,,ON
***75137,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:03,NR,53 GORE VALE AVE,,,ON
***70228,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:04,S/S,CLAXTON BLVD,E/O,RAGLAN AVE,ON
***40946,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:04,AT,103 THE QUEENSWAY,,,ON
***40947,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:04,AT,103 THE QUEENSWAY,,,ON
***55501,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:04,NR,35 HAYDEN ST,,,ON
***39562,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:05,NR,51 BOWDEN ST,,,ON
***70229,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:05,S/S,CLAXTON BLVD,E/O,RAGLAN AVE,ON
***82188,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:05,OPP,1844 WESTON RD,,,ON
***39546,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:05,NR,26 BELLAIR ST,,,ON
***40948,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:05,AT,103 THE QUEENSWAY,,,ON
***47414,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:05,NR,1292 GERRARD ST E,,,ON
***80549,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:05,NR,29 SOUTH STATION ST,,,ON
***79168,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:06,,55 EMMETT AVE,,,ON
***82189,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:06,NR,1844 WESTON RD,,,ON
***39547,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:06,NR,24 BELLAIR ST,,,ON
***40949,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:06,AT,103 THE QUEENSWAY,,,ON
***42819,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:06,AT,300 JARVIS ST,,,ON
***55502,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:06,NR,59 HAYDEN ST,,,ON
***55301,2022-12-03,4,PARK ON MUNICIPAL PROPERTY,30,08:07,AT,45 ABELL ST,,,ON
***59620,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:07,OPP,404 COLLEGE ST,,,ON
***40950,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:07,AT,103 THE QUEENSWAY,,,ON
***40951,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:07,AT,103 THE QUEENSWAY,,,ON
***47415,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:07,NR,1299 GERRARD ST E,,,ON
***75138,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:07,NR,59 CRAWFORD ST,,,ON
***80550,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:07,NR,29 SOUTH STATION ST,,,ON
***55302,2022-12-03,4,PARK ON MUNICIPAL PROPERTY,30,08:08,AT,45 ABELL ST,,,ON
***59621,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:08,OPP,404 COLLEGE ST,,,ON
***86574,2022-12-03,6,PARK-SIGNED HWY-EXC PERMT TIME,40,08:08,NR,66 CASSANDRA BLVD,,,ON
***86575,2022-12-03,6,PARK-SIGNED HWY-EXC PERMT TIME,40,08:08,NR,66 CASSANDRA BLVD,,,ON
***82190,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:08,OPP,1844 WESTON RD,,,ON
***82191,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:08,OPP,1844 WESTON RD,,,ON
***39548,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:08,NR,106 CUMBERLAND ST,,,ON
***39549,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:08,NR,108 CUMBERLAND ST,,,ON
***42820,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:08,AT,300 JARVIS ST,,,ON
***47416,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:08,NR,1303 GERRARD ST E,,,ON
***53352,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:08,NR,15 MARINE PARADE DR,,,ON
***55503,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:08,OPP,25 CHARLES ST E,,,ON
***75139,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:08,NR,63 CRAWFORD ST,,,IN
***55303,2022-12-03,4,PARK ON MUNICIPAL PROPERTY,30,08:09,AT,45 ABELL ST,,,ON
***86576,2022-12-03,6,PARK-SIGNED HWY-EXC PERMT TIME,40,08:09,NR,66 CASSANDRA BLVD,,,ON
***42821,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:09,AT,300 JARVIS ST,,,ON
***55304,2022-12-03,4,PARK ON MUNICIPAL PROPERTY,30,08:10,AT,45 ABELL ST,,,ON
***59622,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:10,NR,357 COLLEGE ST,,,ON
***86577,2022-12-03,6,PARK-SIGNED HWY-EXC PERMT TIME,40,08:10,NR,66 CASSANDRA BLVD,,,ON
***39550,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:10,NR,110 CUMBERLAND ST,,,ON
***42822,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:10,AT,300 JARVIS ST,,,ON
***47417,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:10,NR,1321 GERRARD ST E,,,ON
***53353,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:10,NR,15 MARINE PARADE DR,,,ON
***80462,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:10,NR,43 BEATRICE ST,,,ON
***59623,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:11,NR,357 COLLEGE ST,,,ON
***86578,2022-12-03,6,PARK-SIGNED HWY-EXC PERMT TIME,40,08:11,NR,66 CASSANDRA BLVD,,,ON
***39080,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:11,NR,48 PAULINE AVE,,,ON
***39551,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:11,NR,114 CUMBERLAND ST,,,ON
***42823,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:11,AT,300 JARVIS ST,,,ON
***47418,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:11,OPP,1320 GERRARD ST E,,,ON
***80463,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:11,NR,53 BEATRICE ST,,,ON
***80551,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:11,NR,1963 WESTON RD,,,ON
***55305,2022-12-03,4,PARK ON MUNICIPAL PROPERTY,30,08:12,AT,45 ABELL ST,,,ON
***86579,2022-12-03,6,PARK-SIGNED HWY-EXC PERMT TIME,40,08:12,NR,66 CASSANDRA BLVD,,,ON
***86580,2022-12-03,6,PARK-SIGNED HWY-EXC PERMT TIME,40,08:12,NR,66 CASSANDRA BLVD,,,ON
***74794,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:12,NR,242 JOHN GARLAND BLVD,,,ON
***82192,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:12,OPP,1806 WESTON RD,,,ON
***39552,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:12,NR,116 CUMBERLAND ST,,,ON
***47419,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:12,NR,1321 GERRARD ST E,,,AZ
***55504,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:12,NR,55 ISABELLA ST,,,ON
***75140,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:12,OPP,25 MASSEY ST,,,ON
***86581,2022-12-03,6,PARK-SIGNED HWY-EXC PERMT TIME,40,08:13,NR,66 CASSANDRA BLVD,,,ON
***90782,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:13,OPP,318 DUNDAS ST W,,,ON
***82193,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:13,NR,1790 WESTON RD,,,ON
***42824,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:13,AT,300 JARVIS ST,,,ON
***47420,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:13,NR,1345 GERRARD ST E,,,AZ
***80464,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:13,NR,61 BEATRICE ST,,,ON
***55306,2022-12-03,4,PARK ON MUNICIPAL PROPERTY,30,08:14,AT,45 ABELL ST,,,ON
***86582,2022-12-03,6,PARK-SIGNED HWY-EXC PERMT TIME,40,08:14,NR,66 CASSANDRA BLVD,,,ON
***82194,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:14,NR,1790 WESTON RD,,,ON
***96480,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:14,NR,93 JACKMAN AVE,,,ON
***42825,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:14,AT,300 JARVIS ST,,,ON
***53354,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:14,NR,15 MARINE PARADE DR,,,ON
***75141,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:14,OPP,25 MASSEY ST,,,ON
***80465,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:14,NR,101 BEATRICE ST,,,ON
***55307,2022-12-03,4,PARK ON MUNICIPAL PROPERTY,30,08:15,AT,45 ABELL ST,,,BC
***64271,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:15,NR,335 COLLEGE ST,,,ON
***86583,2022-12-03,6,PARK-SIGNED HWY-EXC PERMT TIME,40,08:15,NR,66 CASSANDRA BLVD,,,ON
***39081,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:15,NR,720 BROCK AVE,,,AZ
***82195,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:15,NR,1790 WESTON RD,,,ON
***80466,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:15,NR,137 BEATRICE ST,,,ON
***80552,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:15,NR,2050 WESTON RD,,,ON
***55308,2022-12-03,4,PARK ON MUNICIPAL PROPERTY,30,08:16,AT,45 ABELL ST,,,ON
***86584,2022-12-03,6,PARK-SIGNED HWY-EXC PERMT TIME,40,08:16,NR,66 CASSANDRA BLVD,,,ON
***86585,2022-12-03,6,PARK-SIGNED HWY-EXC PERMT TIME,40,08:16,NR,66 CASSANDRA BLVD,,,ON
***90783,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:16,NR,405 DUNDAS ST W,,,ON
***39082,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:16,NR,712 BROCK AVE,,,ON
***39563,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:16,NR,1 HOGARTH AVE,,,ON
***53355,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:16,NR,15 MARINE PARADE DR,,,ON
***80553,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:16,NR,2047 WESTON RD,,,ON
***90784,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:17,NR,412 DUNDAS ST W,,,ON
***30316,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:17,E/S,BEECROFT RD,S/O,SHEPPARD AVE W,ON
***80554,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:17,NR,2047 WESTON RD,,,ON
***51664,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:18,NR,1445 GERRARD ST E,,,ON
***75142,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:18,W/S,CRAWFORD ST,N/O,KING ST W,ON
***64272,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:19,NR,296 COLLEGE ST,,,ON
***39083,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:19,NR,628 BROCK AVE,,,ON
***53356,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:19,NR,15 MARINE PARADE DR,,,ON
***55505,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:19,NR,484 CHURCH ST,,,ON
***80555,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:19,NR,2059 WESTON RD,,,ON
***30208,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:20,NR,192 BEDFORD PARK AVE,,,ON
***30317,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:20,E/S,DORIS AVE,S/O,SHEPPARD AVE E,ON
***51665,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:20,NR,1461 GERRARD ST E,,,ON
***55506,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:20,NR,484 CHURCH ST,,,ON
***80556,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:20,NR,2059 WESTON RD,,,ON
***64273,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:21,OPP,32 ROBERT ST,,,ON
***90785,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:21,NR,411 SPADINA AVE,,,ON
***30318,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:21,E/S,DORIS AVE,S/O,SHEPPARD AVE E,ON
***40952,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:21,E/S,SUNNYSIDE AVE,S/O,MARION ST,ON
***53357,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:21,NR,15 MARINE PARADE DR,,,AZ
***90786,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:22,NR,411 SPADINA AVE,,,ON
***39084,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:22,NR,375 MARGUERETTA ST,,,MI
***39564,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:22,NR,19 FAIRVIEW BLVD,,,ON
***82196,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:22,NR,1790 WESTON RD,,,ON
***30209,2022-12-03,49,FAIL TO PARK/STOP PARALL. RGHT,30,08:22,NR,124 BEDFORD PARK AVE,,,ON
***75143,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:22,NR,145 WALNUT AVE,,,ON
***82197,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:23,NR,1790 WESTON RD,,,ON
***15714,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:23,AT,469 KING ST W,,,ON
***51666,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:23,NR,1610 GERRARD ST E,,,ON
***39085,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:24,NR,409 MARGUERETTA ST,,,ON
***74795,2022-12-03,347,PARK IN A FIRE ROUTE,250,08:24,AT,70 TANDRIDGE CRES,,,ON
***82198,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:24,NR,1197 WESTON RD,,,ON
***30210,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:24,NR,88 BEDFORD PARK AVE,,,ON
***64274,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:25,N/S,COLLEGE ST,W/O,SPADINA AVE,ON
***53358,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:25,NR,12 BROOKERS LANE,,,ON
***75144,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:25,E/S,WALNUT AVE,S/O,RICHMOND ST W,ON
***90787,2022-12-03,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,08:26,NR,466 SPADINA AVE,,,ON
***39553,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:26,NR,166 DAVENPORT RD,,,ON
***42826,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:26,AT,241 JARVIS ST,,,ON
***80467,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:26,NR,205 DELAWARE AVE,,,ON
***64275,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:27,NR,11 MAJOR ST,,,ON
***90788,2022-12-03,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,08:27,NR,466 SPADINA AVE,,,ON
***42827,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:27,AT,241 JARVIS ST,,,ON
***53359,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:27,NR,14 BROOKERS LANE,,,ON
***80468,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:27,NR,265 DELAWARE AVE,,,ON
***30256,2022-12-03,192,STAND SIGNED TRANSIT STOP,150,08:28,NR,1154 DUFFERIN ST,,,QC
***64276,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:28,NR,19 MAJOR ST,,,ON
***39086,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:28,NR,429 MARGUERETTA ST,,,ON
***39554,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:28,NR,190 DAVENPORT RD,,,ON
***42828,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:28,AT,241 JARVIS ST,,,ON
***51667,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:28,NR,244 ASHDALE AVE,,,ON
***86586,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:29,NR,2 SETTLERS RD,,,ON
***39087,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:29,NR,437 MARGUERETTA ST,,,ON
***74796,2022-12-03,347,PARK IN A FIRE ROUTE,250,08:29,AT,22 TANDRIDGE CRES,,,ON
***82375,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:29,NR,555 RUSSELL HILL DR,,,ON
***39555,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:29,NR,196 DAVENPORT RD,,,ON
***42829,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:29,AT,241 JARVIS ST,,,ON
***64277,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:30,NR,37 MAJOR ST,,,ON
***90789,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:30,NR,450 SPADINA AVE,,,ON
***82376,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:30,NR,555 RUSSELL HILL DR,,,ON
***82377,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:30,NR,555 RUSSELL HILL DR,,,ON
***30319,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:30,S/S,OLIVE AVE,E/O,YONGE ST,ON
***42830,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:30,AT,241 JARVIS ST,,,ON
***80469,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:30,NR,328 DELAWARE AVE,,,ON
***79169,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:31,,1 ELSIE LANE,,,ON
***89726,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:31,AT,415 DANFORTH RD,,,ON
***74797,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:31,NR,12 ARCOT BLVD,,,ON
***55507,2022-12-03,367,STND ONSTRT ACCESSIBLE NO PRMT,450,08:31,NR,84 CARLTON ST,,,ON
***55309,2022-12-03,314,PARK - NOT WITHIN PERIOD,75,08:32,AT,803 RICHMOND ST. W,,,ON
***89727,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:32,AT,415 DANFORTH RD,,,ON
***90790,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:32,NR,430 SPADINA AVE,,,ON
***82199,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:32,OPP,2518 EGLINTON AVE W,,,ON
***96481,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:32,OPP,156 ARUNDEL AVE,,,ON
***30320,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:32,OPP,15 HOLMES AVE,,,ON
***39556,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:32,NR,238 DAVENPORT RD,,,ON
***42831,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:32,AT,241 JARVIS ST,,,ON
***42832,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:32,AT,241 JARVIS ST,,,ON
***79170,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:33,,1 ELSIE LANE,,,ON
***55310,2022-12-03,312,PARKING MACH-NOT USED/NO FEE,75,08:33,AT,803 RICHMOND ST. W,,,ON
***86279,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:33,NR,2514 EGLINTON AVE W,,,ON
***55508,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:33,NR,92 CARLTON ST,,,ON
***80557,2022-12-03,14,PARK-OBSTRUCT (DRWAY/LANEWAY),50,08:33,NR,30 MARY CHAPMAN BLVD,,,ON
***64278,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:34,NR,97 MAJOR ST,,,ON
***30211,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:34,NR,310 CRANBROOKE AVE,,,ON
***30321,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:34,OPP,1 HOLMES AVE,,,ON
***39557,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:34,NR,250 DAVENPORT RD,,,ON
***42833,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:34,AT,241 JARVIS ST,,,ON
***53360,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:34,AT,2183 LAKE SHORE BLVD W,,,ON
***75145,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:34,OPP,173 DUFFERIN ST,,,ON
***55311,2022-12-03,312,PARKING MACH-NOT USED/NO FEE,75,08:35,AT,803 RICHMOND ST. W,,,ON
***42834,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:35,AT,241 JARVIS ST,,,ON
***51668,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:35,NR,1597 QUEEN ST E,,,ON
***53361,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:35,AT,2183 LAKE SHORE BLVD W,,,ON
***34853,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:36,,4700 KEELE ST,,,ON
***55312,2022-12-03,312,PARKING MACH-NOT USED/NO FEE,75,08:36,AT,803 RICHMOND ST. W,,,ON
***90791,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:36,NR,384 SPADINA AVE,,,ON
***86280,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:36,NR,2506 EGLINTON AVE W,,,ON
***39884,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:36,NR,259 QUEEN ST W,,,ON
***42835,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:36,AT,241 JARVIS ST,,,ON
***53362,2022-12-03,3,PARK ON PRIVATE PROPERTY,30,08:36,AT,2183 LAKE SHORE BLVD W,,,ON
***39088,2022-12-03,16,PARK-WITHIN 9M INTERSECT ROAD,50,08:37,NR,64 EMERSON AVE,,,ON
***86281,2022-12-03,207,PARK MACHINE-REQD FEE NOT PAID,30,08:37,NR,2506 EGLINTON AVE W,,,ON
***96482,2022-12-03,29,PARK PROHIBITED TIME NO PERMIT,30,08:37,NR,69 ARUNDEL AVE,,,ON
***30212,2022-12-03,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:37,NR,337 FAIRLAWN AVE,,,ON
