Tag,Issue_Date,Code,Description,Fine Amount,Issue Time,Proximity,Address,Proximity_optional,Address_optional,Province,Month,Hour
***66588,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:12,NR,583 DANFORTH AVE,,,ON,November,15
***63942,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:13,NR,1305 DUNDAS ST W,,,ON,November,15
***66589,2022-11-26,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,15:13,NR,582 DANFORTH AVE,,,ON,November,15
***58345,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:14,AT,1 SHORTT STREET,,,ON,November,15
***93808,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:14,NR,497 KING ST E,,,ON,November,15
***93809,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:14,NR,497 KING ST E,,,ON,November,15
***12938,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:14,NR,41 DALTON RD,,,ON,November,15
***12939,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:14,NR,37 DALTON RD,,,ON,November,15
***63943,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:14,NR,1307 DUNDAS ST W,,,ON,November,15
***26828,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:15,,1275 DANFORTH RD,,,ON,November,15
***58346,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:15,AT,1 SHORTT STREET,,,ON,November,15
***93810,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:15,NR,497 KING ST E,,,ON,November,15
***12940,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:15,NR,37 DALTON RD,,,ON,November,15
***56364,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:15,NR,24 MABELLE AVE,,,ON,November,15
***52991,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:16,AT,10 EMPRESS AVE.,,,ON,November,15
***58347,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:16,AT,1 SHORTT STREET,,,ON,November,15
***53422,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:16,NR,1000 ELLESMERE RD,,,ON,November,15
***12941,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:16,NR,33 DALTON RD,,,ON,November,15
***12942,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:16,NR,29 DALTON RD,,,ON,November,15
***56365,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:16,NR,24 MABELLE AVE,,,ON,November,15
***93811,2022-11-26,68,STOP - IN UNDERPASS,60,15:17,AT,513 KING ST E,,,ON,November,15
***63944,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:17,NR,1353 DUNDAS ST W,,,ON,November,15
***53390,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:18,AT,10 EMPRESS AVE.,,,ON,November,15
***93812,2022-11-26,68,STOP - IN UNDERPASS,60,15:18,AT,513 KING ST E,,,ON,November,15
***63945,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:18,NR,1363 DUNDAS ST W,,,ON,November,15
***93813,2022-11-26,68,STOP - IN UNDERPASS,60,15:19,AT,513 KING ST E,,,ON,November,15
***56366,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:19,OPP,25 MABELLE AVE,,,ON,November,15
***53391,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:20,AT,10 EMPRESS AVE.,,,ON,November,15
***58348,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:20,AT,1 SHORTT STREET,,,ON,November,15
***58349,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:21,AT,1 SHORTT STREET,,,ON,November,15
***99468,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:21,NR,841 O'CONNOR DR,,,ON,November,15
***56367,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:21,OPP,45 MABELLE AVE,,,ON,November,15
***63946,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:21,NR,1415 DUNDAS ST W,,,ON,November,15
***54448,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:22,AT,789 ST. CLAIR AVE. W,,,ON,November,15
***54449,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:22,AT,789 ST. CLAIR AVE. W,,,ON,November,15
***58350,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:22,AT,1 SHORTT STREET,,,ON,November,15
***56368,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:22,OPP,45 MABELLE AVE,,,ON,November,15
***63947,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:22,NR,1421 DUNDAS ST W,,,ON,November,15
***58351,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:23,AT,1 SHORTT STREET,,,ON,November,15
***93814,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:23,OPP,392 KING ST E,,,ON,November,15
***63948,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:23,NR,1421 DUNDAS ST W,,,ON,November,15
***54450,2022-11-26,314,PARK - NOT WITHIN PERIOD,75,15:24,AT,789 ST. CLAIR AVE. W,,,ON,November,15
***53423,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:24,NR,100 PRUDENTIAL DR,,,ON,November,15
***56369,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:24,NR,52 MABELLE AVE,,,QC,November,15
***93815,2022-11-26,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,15:25,OPP,1 POWER ST,,,ON,November,15
***99469,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:25,NR,979 O'CONNOR DR,,,ON,November,15
***20246,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:26,,4700 KEELE ST,,,ON,November,15
***53392,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:26,AT,10 EMPRESS AVE.,,,AB,November,15
***54451,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:26,AT,789 ST. CLAIR AVE. W,,,ON,November,15
***58352,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:26,AT,1 SHORTT STREET,,,ON,November,15
***99470,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:26,NR,965 O'CONNOR DR,,,ON,November,15
***54452,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:27,AT,789 ST. CLAIR AVE. W,,,ON,November,15
***12943,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:27,NR,329 LIPPINCOTT ST,,,ON,November,15
***66590,2022-11-26,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,15:27,NR,499 DANFORTH AVE,,,ON,November,15
***93816,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:28,OPP,121 TRINITY ST,,,ON,November,15
***21570,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:28,NR,28 FISHER ST,,,ON,November,15
***53393,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:29,AT,10 EMPRESS AVE.,,,ON,November,15
***21571,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:29,NR,46 FISHER ST,,,ON,November,15
***54532,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:29,NR,871 BLOOR ST W,,,ON,November,15
***56370,2022-11-26,8,STAND VEH.-PROHIBIT TIME/DAY,100,15:29,NR,56 ABERFOYLE CRES,,,ON,November,15
***47174,2022-11-26,4,PARK ON MUNICIPAL PROPERTY,30,15:30,AT,1030 KING STREET WEST,,,ON,November,15
***54533,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:30,NR,873 BLOOR ST W,,,ON,November,15
***20247,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:31,,4700 KEELE ST,,,ON,November,15
***99471,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:31,NR,2873 ST CLAIR AVE E,,,ON,November,15
***56371,2022-11-26,8,STAND VEH.-PROHIBIT TIME/DAY,100,15:31,OPP,2 ABERFOYLE CRES,,,ON,November,15
***66591,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:31,NR,932 LOGAN AVE,,,ON,November,15
***53394,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:32,AT,10 EMPRESS AVE.,,,ON,November,15
***21572,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:32,NR,2 FISHER ST,,,ON,November,15
***54534,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:32,NR,873 BLOOR ST W,,,ON,November,15
***54535,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:33,NR,873 BLOOR ST W,,,ON,November,15
***56372,2022-11-26,8,STAND VEH.-PROHIBIT TIME/DAY,100,15:33,NR,3280 BLOOR ST W,,,ON,November,15
***12944,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:34,OPP,84 SUSSEX AVE,,,ON,November,15
***09329,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:34,AT,269 COXWELL AVE,,,ON,November,15
***21573,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:34,NR,22 FISHER ST,,,ON,November,15
***45823,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:34,S/S,WOLSELEY ST,W/O,DENISON AVE,ON,November,15
***93817,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:35,NR,121 TRINITY ST,,,ON,November,15
***56373,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:35,E/S,MONKTON AVE,S/O,BLOOR ST W,ON,November,15
***47175,2022-11-26,4,PARK ON MUNICIPAL PROPERTY,30,15:36,AT,1030 KING STREET WEST,,,ON,November,15
***12945,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:36,NR,262 ROBERT ST,,,ON,November,15
***56374,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:36,E/S,MONKTON AVE,S/O,BLOOR ST W,ON,November,15
***93818,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:37,NR,103 TRINITY ST,,,ON,November,15
***12946,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:37,NR,282 ROBERT ST,,,ON,November,15
***56375,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:37,W/S,MONKTON AVE,S/O,BLOOR ST W,ON,November,15
***56376,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:37,W/S,MONKTON AVE,S/O,BLOOR ST W,ON,November,15
***53424,2022-11-26,8,STAND VEH.-PROHIBIT TIME/DAY,100,15:38,NR,1 MARSH RD,,,ON,November,15
***93819,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:38,NR,95 TRINITY ST,,,ON,November,15
***12947,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:38,NR,292 ROBERT ST,,,ON,November,15
***95408,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:38,W/S,BROADVIEW AVE,N/O,VICTOR AVE,ON,November,15
***45824,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:38,E/S,AUGUSTA AVE,N/O,QUEEN ST W,QC,November,15
***56377,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:38,NR,3355 BLOOR ST W,,,ON,November,15
***20248,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:39,,4700 KEELE ST,,,ON,November,15
***53395,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:39,AT,10 KINGSDALE AVE.,,,ON,November,15
***12948,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:39,NR,292 ROBERT ST,,,ON,November,15
***62091,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:39,NR,350 KENNEDY PARK RD,,,ON,November,15
***56378,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:39,NR,3355 BLOOR ST W,,,ON,November,15
***53396,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:40,AT,10 KINGSDALE AVE.,,,ON,November,15
***12949,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:40,NR,310 ROBERT ST,,,ON,November,15
***62092,2022-11-26,8,STAND VEH.-PROHIBIT TIME/DAY,100,15:40,NR,250 KENNEDY PARK RD,,,ON,November,15
***95409,2022-11-26,8,STAND VEH.-PROHIBIT TIME/DAY,100,15:40,W/S,BROADVIEW AVE,N/O,VICTOR AVE,ON,November,15
***45825,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:40,NR,446 QUEEN ST W,,,ON,November,15
***56379,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:40,W/S,LOTHIAN AVE,S/O,BLOOR ST W,ON,November,15
***54618,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:41,NR,625 DAVENPORT RD,,,ON,November,15
***62093,2022-11-26,8,STAND VEH.-PROHIBIT TIME/DAY,100,15:41,NR,250 KENNEDY PARK RD,,,ON,November,15
***99472,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:41,NR,2894 DANFORTH AVE,,,ON,November,15
***63085,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:41,E/S,LOTHIAN AVE,S/O,BLOOR ST W,ON,November,15
***99473,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:42,NR,2906 DANFORTH AVE,,,ON,November,15
***63086,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:42,E/S,LOTHIAN AVE,S/O,BLOOR ST W,ON,November,15
***63087,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:42,NR,3331 BLOOR ST W,,,ON,November,15
***66592,2022-11-26,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,15:42,NR,2 ARUNDEL AVE,,,ON,November,15
***54619,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:43,NR,625 DAVENPORT RD,,,ON,November,15
***63088,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:43,NR,3331 BLOOR ST W,,,ON,November,15
***12950,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:44,NR,256 ROBERT ST,,,QC,November,15
***95410,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:44,W/S,BROADVIEW AVE,N/O,DUNDAS ST E,ON,November,15
***99474,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:44,OPP,2887 DANFORTH AVE,,,ON,November,15
***63089,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:44,NR,3331 BLOOR ST W,,,ON,November,15
***07612,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:45,NR,203 OSSINGTON AVE,,,ON,November,15
***63090,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:45,NR,3331 BLOOR ST W,,,ON,November,15
***26830,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:46,,185 GALLOWAY RD,,,ON,November,15
***12951,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:46,NR,228 ROBERT ST,,,ON,November,15
***99475,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:46,NR,2848 DANFORTH AVE,,,ON,November,15
***63091,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:46,E/S,EAGLE RD,S/O,BLOOR ST W,ON,November,15
***63092,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:46,E/S,EAGLE RD,S/O,BLOOR ST W,ON,November,15
***12952,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:47,NR,224 ROBERT ST,,,ON,November,15
***95411,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:47,E/S,BROADVIEW AVE,N/O,DUNDAS ST E,ON,November,15
***63093,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:47,E/S,EAGLE RD,S/O,BLOOR ST W,ON,November,15
***95412,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:48,E/S,BROADVIEW AVE,N/O,DUNDAS ST E,ON,November,15
***99476,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:48,NR,2821 DANFORTH AVE,,,ON,November,15
***07613,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:48,OPP,164 OSSINGTON AVE,,,ON,November,15
***07614,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:48,OPP,164 OSSINGTON AVE,,,ON,November,15
***63094,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:48,W/S,EAGLE RD,S/O,BLOOR ST W,ON,November,15
***63095,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:48,W/S,EAGLE RD,S/O,BLOOR ST W,ON,November,15
***63949,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:48,NR,1168 DUNDAS ST W,,,ON,November,15
***95413,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:49,E/S,BROADVIEW AVE,N/O,DUNDAS ST E,ON,November,15
***99477,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:49,NR,2885 DANFORTH AVE,,,ON,November,15
***23548,2022-11-26,8,STAND VEH.-PROHIBIT TIME/DAY,100,15:49,OPP,57 MACKAY AVE,,,ON,November,15
***95414,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:50,E/S,BROADVIEW AVE,N/O,DUNDAS ST E,ON,November,15
***07615,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:50,OPP,148 OSSINGTON AVE,,,ON,November,15
***45826,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:50,NR,573 QUEEN ST W,,,NB,November,15
***63096,2022-11-26,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,15:50,NR,8 LOTHIAN AVE,,,ON,November,15
***53397,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:51,AT,5667 YONGE STREET,,,ON,November,15
***53193,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:51,AT,1223 BIRCHMOUNT RD,,,ON,November,15
***99478,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:51,NR,2891 DANFORTH AVE,,,ON,November,15
***99479,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:52,NR,2897 DANFORTH AVE,,,ON,November,15
***23549,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:52,NR,47 MACKAY AVE,,,ON,November,15
***45827,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:52,NR,567 QUEEN ST W,,,ON,November,15
***07616,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:53,NR,139 OSSINGTON AVE,,,ON,November,15
***09330,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:53,AT,924 QUEEN ST E,,,ON,November,15
***95415,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:54,W/S,BROADVIEW AVE,N/O,FIRST AVE,ON,November,15
***99480,2022-11-26,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,15:54,NR,2750 DANFORTH AVE,,,ON,November,15
***09331,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:54,AT,924 QUEEN ST E,,,ON,November,15
***75369,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:55,AT,2901 BAYVIEW AVE,,,ON,November,15
***95416,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:55,W/S,BROADVIEW AVE,N/O,FIRST AVE,ON,November,15
***99433,2022-11-26,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,15:55,OPP,7 CHARLES ST W,,,ON,November,15
***99481,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:55,NR,2732 DANFORTH AVE,,,ON,November,15
***07617,2022-11-26,8,STAND VEH.-PROHIBIT TIME/DAY,100,15:55,NR,113 OSSINGTON AVE,,,ON,November,15
***09332,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:55,AT,924 QUEEN ST E,,,ON,November,15
***63097,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:55,E/S,THOMPSON AVE,S/O,BLOOR ST W,ON,November,15
***63098,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:55,E/S,THOMPSON AVE,S/O,BLOOR ST W,ON,November,15
***63950,2022-11-26,8,STAND VEH.-PROHIBIT TIME/DAY,100,15:55,NR,132 OSSINGTON AVE,,,ON,November,15
***75370,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:56,AT,2901 BAYVIEW AVE,,,ON,November,15
***62094,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:56,NR,17 MULOCK AVE,,,ON,November,15
***09333,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:56,AT,924 QUEEN ST E,,,ON,November,15
***45828,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:56,NR,573 QUEEN ST W,,,ON,November,15
***75371,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:57,AT,2901 BAYVIEW AVE,,,ON,November,15
***62095,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,15:57,NR,17 MULOCK AVE,,,ON,November,15
***07618,2022-11-26,8,STAND VEH.-PROHIBIT TIME/DAY,100,15:57,NR,111 OSSINGTON AVE,,,ON,November,15
***12953,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,15:58,OPP,116 ROBERT ST,,,ON,November,15
***09334,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:58,AT,924 QUEEN ST E,,,ON,November,15
***63099,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,15:58,OPP,3054 BLOOR ST W,,,ON,November,15
***53398,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,15:59,AT,11 FINCH AVE. W.,,,ON,November,15
***75372,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:59,AT,2901 BAYVIEW AVE,,,ON,November,15
***75373,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:59,AT,2901 BAYVIEW AVE,,,ON,November,15
***09335,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,15:59,AT,924 QUEEN ST E,,,ON,November,15
***47176,2022-11-26,315,PARK-ISSUED CARD NOT DISPLAYED,75,16:00,AT,803 RICHMOND ST. W,,,ON,November,16
***53425,2022-11-26,8,STAND VEH.-PROHIBIT TIME/DAY,100,16:00,W/S,BINGHAM AVE,N/O,KINGSTON RD,ON,November,16
***46535,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,16:00,NR,115 PEMBROKE ST,,,ON,November,16
***07619,2022-11-26,8,STAND VEH.-PROHIBIT TIME/DAY,100,16:00,NR,109 OSSINGTON AVE,,,ON,November,16
***47177,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,16:01,AT,803 RICHMOND ST. W,,,ON,November,16
***53399,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,16:01,AT,11 FINCH AVE. W.,,,ON,November,16
***46536,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,16:01,NR,105 PEMBROKE ST,,,ON,November,16
***23550,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:01,NR,587 CONCORD AVE,,,ON,November,16
***23551,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:01,NR,587 CONCORD AVE,,,ON,November,16
***07620,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,16:02,NR,71 OSSINGTON AVE,,,ON,November,16
***23552,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:02,NR,89 CONCORD AVE,,,ON,November,16
***48175,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,16:03,AT,803 RICHMOND ST. W,,,ON,November,16
***53400,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,16:03,AT,11 FINCH AVE. W.,,,ON,November,16
***12954,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,16:03,OPP,50 ROBERT ST,,,ON,November,16
***12955,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,16:03,OPP,48 ROBERT ST,,,ON,November,16
***46537,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,16:03,NR,91 PEMBROKE ST,,,ON,November,16
***07621,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:03,NR,61 OSSINGTON AVE,,,ON,November,16
***63100,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,16:03,OPP,15 CLIVEDEN AVE,,,ON,November,16
***48274,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,16:04,AT,803 RICHMOND ST. W,,,ON,November,16
***91766,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,16:04,AT,18 GREENFIELD AVE,,,ON,November,16
***46538,2022-11-26,29,PARK PROHIBITED TIME NO PERMIT,30,16:04,NR,71 PEMBROKE ST,,,ON,November,16
***95417,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:04,S/S,GERRARD ST E,E/O,BROADVIEW AVE,ON,November,16
***23553,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:04,NR,595 CONCORD AVE,,,ON,November,16
***48275,2022-11-26,312,PARKING MACH-NOT USED/NO FEE,75,16:05,AT,803 RICHMOND ST. W,,,ON,November,16
***91648,2022-11-26,8,STAND VEH.-PROHIBIT TIME/DAY,100,16:05,NR,75 JOHN BELL CRES,,,ON,November,16
***91767,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,16:05,AT,18 GREENFIELD AVE,,,ON,November,16
***12956,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:05,OPP,18 ROBERT ST,,,ON,November,16
***95418,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,16:05,N/S,GERRARD ST E,E/O,BROADVIEW AVE,ON,November,16
***23554,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:05,NR,99 CONCORD AVE,,,ON,November,16
***23555,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:05,NR,599 CONCORD AVE,,,ON,November,16
***91768,2022-11-26,3,PARK ON PRIVATE PROPERTY,30,16:06,AT,18 GREENFIELD AVE,,,ON,November,16
***12957,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:06,NR,3 ROBERT ST,,,ON,November,16
***95419,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,16:06,N/S,GERRARD ST E,E/O,BROADVIEW AVE,ON,November,16
***07622,2022-11-26,207,PARK MACHINE-REQD FEE NOT PAID,30,16:06,NR,28 OSSINGTON AVE,,,ON,November,16
***94838,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:07,E/S,SAND BEACH RD,S/O,LAKE SHORE BLVD W,ON,November,16
***09336,2022-11-26,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,16:07,NR,263 BOOTH AVE,,,ON,November,16
***23556,2022-11-26,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:07,NR,545 CONCORD AVE,,,ON,November,16
