Tag,Issue_Date,Code,Description,Fine Amount,Issue Time,Proximity,Address,Proximity_optional,Address_optional,Province,Month,Hour
***83831,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:32,OPP,3 PARK HOME AVE,,,ON,November,7
***93515,2022-11-22,338,PARK - BETWEEN ROAD & SIDEWALK,50,07:32,NR,67 BREWSTER CRES,,,ON,November,7
***21545,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:32,NR,46 COXWELL AVE,,,ON,November,7
***03549,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:33,NR,372 EGLINTON AVE W,,,ON,November,7
***35772,2022-11-22,8,STAND VEH.-PROHIBIT TIME/DAY,100,07:33,E/S,STERLING RD,S/O,DUNDAS ST W,ON,November,7
***86724,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:33,NR,761 QUEEN ST W,,,ON,November,7
***13500,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:33,NR,2 BERKELEY ST,,,ON,November,7
***83832,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:34,OPP,5 PARK HOME AVE,,,ON,November,7
***21546,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:34,NR,154 COXWELL AVE,,,ON,November,7
***82321,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:35,NR,1420 KINGSTON RD,,,ON,November,7
***41425,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:36,NR,541 ROXTON RD,,,ON,November,7
***41426,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:36,OPP,541 ROXTON RD,,,ON,November,7
***26172,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:36,OPP,91 QUEENSDALE AVE,,,ON,November,7
***35773,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:36,NR,229 STERLING RD,,,ON,November,7
***76772,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,07:36,AT,8 CHARLOTTE ST,,,ON,November,7
***86725,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:36,NR,715 QUEEN ST W,,,ON,November,7
***21547,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:36,NR,220 COXWELL AVE,,,ON,November,7
***23018,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:36,NR,1093 DUNDAS ST W,,,ON,November,7
***41427,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:37,OPP,541 ROXTON RD,,,ON,November,7
***63786,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:37,NR,878 WESTON RD,,,ON,November,7
***12654,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:37,NR,188 LOGAN AVE,,,ON,November,7
***13501,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:37,NR,9 LONGBOAT AVE,,,ON,November,7
***13502,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:37,NR,9 LONGBOAT AVE,,,ON,November,7
***13684,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:37,NR,2829 DUNDAS ST W,,,ON,November,7
***28241,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:37,N/S,ULSTER ST,W/O,MARKHAM ST,ON,November,7
***41428,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:38,OPP,541 ROXTON RD,,,ON,November,7
***12655,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:38,NR,198 LOGAN AVE,,,ON,November,7
***26173,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:38,NR,98 QUEENSDALE AVE,,,ON,November,7
***35774,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:38,NR,229 STERLING RD,,,ON,November,7
***36126,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:38,NR,112 BERNARD AVE,,,ON,November,7
***93516,2022-11-22,338,PARK - BETWEEN ROAD & SIDEWALK,50,07:38,NR,64 ROSEGLEN CRES,,,ON,November,7
***53665,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:39,NR,317 CARLTON ST,,,ON,November,7
***19839,2022-11-22,37,PARK HEAVY (TRUCK/VEH.) TM/DY,90,07:39,NR,17 BINGLEY RD,,,ON,November,7
***03550,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:40,NR,33 LATIMER AVE,,,ON,November,7
***36127,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:40,NR,112 BERNARD AVE,,,ON,November,7
***03551,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:41,NR,29 LATIMER AVE,,,ON,November,7
***26174,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:42,NR,166 QUEENSDALE AVE,,,ON,November,7
***80043,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:42,OPP,150 GERRARD ST W,,,ON,November,7
***12045,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:42,NR,124 BEATRICE ST,,,ON,November,7
***41429,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:43,NR,469 ROXTON RD,,,ON,November,7
***41430,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:43,NR,469 ROXTON RD,,,ON,November,7
***12656,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:43,OPP,326 CARLAW AVE,,,ON,November,7
***66853,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:43,NR,1790 EGLINTON AVE W,,,ON,November,7
***12046,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:43,NR,130 BEATRICE ST,,,ON,November,7
***41431,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:44,NR,473 ROXTON RD,,,ON,November,7
***53666,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:44,NR,30 ABERDEEN AVE,,,ON,November,7
***36128,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:44,NR,203 MADISON AVE,,,ON,November,7
***66854,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:44,NR,1790 EGLINTON AVE W,,,ON,November,7
***21548,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:44,NR,1858 GERRARD ST E,,,ON,November,7
***22077,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,07:44,AT,2183 LAKE SHORE BLVD W,,,ON,November,7
***53667,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:45,NR,16 ABERDEEN AVE,,,ON,November,7
***12657,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:45,W/S,CARLAW AVE,S/O,GERRARD ST E,ON,November,7
***12047,2022-11-22,336,PARK-FAIL TO DISPLAY PERMIT,30,07:45,NR,130 BEATRICE ST,,,ON,November,7
***32006,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:45,NR,32 DURANT AVE,,,ON,November,7
***66855,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:46,NR,2034 EGLINTON AVE W,,,ON,November,7
***84040,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:46,NR,233 JANE ST,,,ON,November,7
***22078,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,07:46,AT,2183 LAKE SHORE BLVD W,,,ON,November,7
***32007,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:46,NR,36 DURANT AVE,,,ON,November,7
***03552,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:47,NR,448 CASTLEFIELD AVE,,,ON,November,7
***35775,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:47,NR,79 HOOK AVE,,,ON,November,7
***66856,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:47,NR,2034 EGLINTON AVE W,,,ON,November,7
***22079,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,07:47,AT,2183 LAKE SHORE BLVD W,,,ON,November,7
***80044,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:48,NR,150 GERRARD ST W,,,ON,November,7
***83833,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:48,NR,5140 YONGE ST,,,ON,November,7
***22080,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,07:48,AT,2183 LAKE SHORE BLVD W,,,ON,November,7
***23019,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:48,NR,889 DUNDAS ST W,,,ON,November,7
***53668,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:49,S/S,WINCHESTER ST,E/O,ONTARIO ST,ON,November,7
***03553,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:49,NR,435 CASTLEFIELD AVE,,,ON,November,7
***12658,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:49,NR,640 PAPE AVE,,,ON,November,7
***80045,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:49,NR,150 GERRARD ST W,,,ON,November,7
***86726,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:49,NR,720 KING ST W,,,ON,November,7
***22081,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,07:49,AT,2183 LAKE SHORE BLVD W,,,ON,November,7
***35776,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:50,NR,71 HOOK AVE,,,ON,November,7
***13685,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:50,OPP,10 PARKDALE RD,,,ON,November,7
***22082,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,07:50,AT,2183 LAKE SHORE BLVD W,,,ON,November,7
***27429,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,07:50,AT,2183 LAKE SHORE BLVD W,,,ON,November,7
***41432,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:51,NR,244 CLINTON ST,,,ON,November,7
***03554,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:51,NR,384 CASTLEFIELD AVE,,,ON,November,7
***53569,2022-11-22,6,PARK-SIGNED HWY-EXC PERMT TIME,40,07:51,NR,2 COURT ST,,,ON,November,7
***76773,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:51,OPP,125 ADELAIDE ST E,,,ON,November,7
***27430,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,07:51,AT,2183 LAKE SHORE BLVD W,,,ON,November,7
***03555,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:52,NR,365 CASTLEFIELD AVE,,,ON,November,7
***35777,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:52,NR,65 HOOK AVE,,,ON,November,7
***86727,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:52,NR,786 KING ST W,,,ON,November,7
***27431,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,07:52,AT,2183 LAKE SHORE BLVD W,,,ON,November,7
***41433,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:53,NR,294 CLINTON ST,,,ON,November,7
***12048,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:53,NR,282 MARKHAM ST,,,ON,November,7
***13686,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:53,NR,85 GLENDALE AVE,,,ON,November,7
***27432,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,07:53,AT,2183 LAKE SHORE BLVD W,,,ON,November,7
***41434,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:54,NR,30 PAGE ST,,,ON,November,7
***35778,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:54,NR,47 HOOK AVE,,,ON,November,7
***36129,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:54,OPP,40 OAKLANDS AVE,,,ON,November,7
***83834,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:54,E/S,DORIS AVE,N/O,SHEPPARD AVE E,ON,November,7
***41435,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:55,NR,7 PAGE ST,,,BC,November,7
***53669,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:55,S/S,WINCHESTER ST,E/O,PARLIAMENT ST,ON,November,7
***36130,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:55,OPP,40 OAKLANDS AVE,,,ON,November,7
***13503,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:55,W/S,ST LAWRENCE ST,S/O,KING ST E,ON,November,7
***13687,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:55,NR,85 GLENDALE AVE,,,ON,November,7
***27433,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,07:55,AT,2183 LAKE SHORE BLVD W,,,ON,November,7
***35779,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:56,NR,45 HOOK AVE,,,ON,November,7
***83835,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:57,NR,5095 YONGE ST,,,ON,November,7
***41436,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:58,NR,389 CLINTON ST,,,ON,November,7
***35780,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:58,NR,25 HOOK AVE,,,ON,November,7
***27434,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,07:58,AT,2183 LAKE SHORE BLVD W,,,AB,November,7
***68554,2022-11-22,8,STAND VEH.-PROHIBIT TIME/DAY,100,07:59,NR,1 LEONARD AV,,,ON,November,7
***63787,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,07:59,NR,389 OLD WESTON RD,,,ON,November,7
***35781,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,07:59,NR,25 HOOK AVE,,,ON,November,7
***17928,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,07:59,NR,60 YORK ST,,,ON,November,7
***27435,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,07:59,AT,2183 LAKE SHORE BLVD W,,,NF,November,7
***41437,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:00,NR,399 CLINTON ST,,,ON,November,8
***19840,2022-11-22,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,08:00,NR,24 MAC FROST WAY,,,ON,November,8
***93517,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,08:00,AT,310 NISKA RD,,,ON,November,8
***35782,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:01,NR,15 HOOK AVE,,,ON,November,8
***41438,2022-11-22,336,PARK-FAIL TO DISPLAY PERMIT,30,08:02,NR,453 CLINTON ST,,,ON,November,8
***35783,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:02,NR,9 HOOK AVE,,,ON,November,8
***41439,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:03,NR,136 BARTON AVE,,,ON,November,8
***36131,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:03,OPP,25 BALMORAL AVE,,,ON,November,8
***66857,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,08:03,NR,875 ST CLAIR AVE W,,,ON,November,8
***83836,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,08:03,OPP,3 PARK HOME AVE,,,ON,November,8
***13688,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:03,NR,92 RONCESVALLES AVE,,,ON,November,8
***12049,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:04,NR,310 EUCLID AVE,,,ON,November,8
***13504,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:04,W/S,ROLLING MILLS RD,S/O,EASTERN AVE,ON,November,8
***03556,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:05,NR,9 MAXWELL AVE,,,ON,November,8
***80046,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:05,OPP,19 GRAND TRUNK CRES,,,ON,November,8
***53670,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,08:06,AT,285 MUTUAL ST,,,ON,November,8
***09956,2022-11-22,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,08:06,W/S,GLENMOUNT AVE,N/O,VIEWMOUNT AVE,ON,November,8
***76774,2022-11-22,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,08:06,E/S,VICTORIA ST,S/O,SHUTER ST,NS,November,8
***13689,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:06,NR,47 RONCESVALLES AVE,,,ON,November,8
***21549,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:06,NR,674 RHODES AVE,,,ON,November,8
***35784,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:07,NR,2896 DUNDAS ST W,,,ON,November,8
***76775,2022-11-22,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,08:07,E/S,VICTORIA ST,S/O,SHUTER ST,ON,November,8
***80047,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:07,OPP,19 GRAND TRUNK CRES,,,ON,November,8
***83837,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,08:07,NR,4968 YONGE ST,,,ON,November,8
***12050,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:07,NR,436 EUCLID AVE,,,ON,November,8
***13505,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:07,N/S,PALACE ST,E/O,ROLLING MILLS RD,ON,November,8
***13506,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:07,N/S,PALACE ST,E/O,ROLLING MILLS RD,ON,November,8
***13690,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:07,NR,55 A RONCESVALLES AVE,,,ON,November,8
***21550,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:07,NR,744 RHODES AVE,,,ON,November,8
***27436,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,08:07,AT,16 BROOKERS LANE,,,QC,November,8
***63788,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,08:08,NR,2512 EGLINTON AVE W,,,ON,November,8
***35785,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:08,NR,2896 DUNDAS ST W,,,ON,November,8
***12051,2022-11-22,336,PARK-FAIL TO DISPLAY PERMIT,30,08:08,NR,444 EUCLID AVE,,,ON,November,8
***13507,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:08,N/S,PALACE ST,E/O,ROLLING MILLS RD,ON,November,8
***13691,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:08,NR,59 RONCESVALLES AVE,,,ON,November,8
***17929,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,08:08,NR,150 YORK ST,,,ON,November,8
***27437,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,08:08,AT,16 BROOKERS LANE,,,ON,November,8
***03557,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:09,NR,40 COLIN AVE,,,ON,November,8
***26175,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:09,NR,1 SOUTHRIDGE AVE,,,ON,November,8
***12052,2022-11-22,336,PARK-FAIL TO DISPLAY PERMIT,30,08:09,NR,462 EUCLID AVE,,,ON,November,8
***19841,2022-11-22,31,STOP-ROAD SIDE-STOP/PARK VEH.,150,08:11,OPP,27 SEASONS DR,,,ON,November,8
***19842,2022-11-22,99,STOP-NON-SCHL BUS IN SCHL LDZN,100,08:11,OPP,27 SEASONS DR,,,ON,November,8
***12053,2022-11-22,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,08:11,NR,472 EUCLID AVE,,,ON,November,8
***13508,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:11,OPP,484 FRONT ST E,,,ON,November,8
***21551,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:11,NR,30 TORBRICK RD,,,ON,November,8
***27438,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,08:11,AT,16 BROOKERS LANE,,,ON,November,8
***34396,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,08:12,NR,497 WARDEN AVE,,,ON,November,8
***35786,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:12,NR,2984 DUNDAS ST W,,,ON,November,8
***53570,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:12,NR,86 LOMBARD ST,,,ON,November,8
***76776,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:12,OPP,210 VICTORIA ST,,,ON,November,8
***13692,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:12,OPP,10 PARKDALE RD,,,ON,November,8
***28242,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:12,NR,1 MAJOR ST,,,ON,November,8
***36132,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:13,NR,122 SHAFTESBURY AVE,,,AZ,November,8
***76777,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:13,OPP,220 VICTORIA ST,,,ON,November,8
***21552,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:13,NR,16 SANDSTONE LANE,,,ON,November,8
***21805,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:13,OPP,533 EUCLID AVE,,,ON,November,8
***27439,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,08:13,AT,16 BROOKERS LANE,,,ON,November,8
***35787,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:14,NR,3000 DUNDAS ST W,,,ON,November,8
***53571,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:14,NR,77 LOMBARD ST,,,ON,November,8
***76778,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:14,NR,227 VICTORIA ST,,,ON,November,8
***83838,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,08:14,E/S,BEECROFT RD,S/O,SHEPPARD AVE W,ON,November,8
***13509,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:14,N/S,MILL ST,W/O,BAYVIEW AVE,ON,November,8
***21806,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:14,NR,524 EUCLID AVE,,,ON,November,8
***24362,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:14,NR,35 GIBSON AVE,,,ON,November,8
***19843,2022-11-22,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,08:15,NR,75 OASIS BLVD,,,ON,November,8
***76779,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:15,NR,227 VICTORIA ST,,,ON,November,8
***86728,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:15,NR,53 CRAWFORD ST,,,ON,November,8
***17930,2022-11-22,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,08:15,NR,70 TEMPERANCE ST,,,ON,November,8
***21807,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:15,NR,530 EUCLID AVE,,,ON,November,8
***27440,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,08:15,AT,16 BROOKERS LANE,,,ON,November,8
***19844,2022-11-22,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,08:16,OPP,75 OASIS BLVD,,,ON,November,8
***76780,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:16,NR,252 VICTORIA ST,,,ON,November,8
***86729,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:16,NR,61 CRAWFORD ST,,,ON,November,8
***13510,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:16,N/S,MILL ST,W/O,BAYVIEW AVE,ON,November,8
***24363,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:16,NR,17 GIBSON AVE,,,ON,November,8
***27441,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,08:16,AT,16 BROOKERS LANE,,,ON,November,8
***41440,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:17,NR,400 DOVERCOURT RD,,,ON,November,8
***35788,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:17,NR,3042 DUNDAS ST W,,,ON,November,8
***36133,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:17,NR,87 SUMMERHILL AVE,,,ON,November,8
***76781,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:17,NR,252 VICTORIA ST,,,ON,November,8
***13693,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,08:17,NR,1543 QUEEN ST W,,,ON,November,8
***21808,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:17,NR,546 EUCLID AVE,,,ON,November,8
***27442,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,08:17,AT,16 BROOKERS LANE,,,ON,November,8
***41441,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:18,NR,400 DOVERCOURT RD,,,ON,November,8
***35789,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:18,NR,3042 DUNDAS ST W,,,ON,November,8
***36134,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:18,NR,75 SUMMERHILL AVE,,,ON,November,8
***76782,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:18,OPP,227 VICTORIA ST,,,ON,November,8
***66858,2022-11-22,14,PARK-OBSTRUCT (DRWAY/LANEWAY),50,08:19,E/S,LIPPINCOTT ST,N/O,ULSTER ST,ON,November,8
***80194,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,08:19,NR,412 JARVIS ST,,,ON,November,8
***13511,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:19,N/S,MILL ST,W/O,TANNERY RD,ON,November,8
***24364,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:19,NR,22 ROXBOROUGH ST W,,,ON,November,8
***03558,2022-11-22,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,08:20,NR,34 KELWAY BLVD,,,ON,November,8
***36135,2022-11-22,29,PARK PROHIBITED TIME NO PERMIT,30,08:20,NR,37 SUMMERHILL AVE,,,ON,November,8
***53572,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:20,NR,36 LOMBARD ST,,,ON,November,8
***13512,2022-11-22,8,STAND VEH.-PROHIBIT TIME/DAY,100,08:20,N/S,MILL ST,W/O,ROLLING MILLS RD,ON,November,8
***27443,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,08:20,AT,16 BROOKERS LANE,,,ON,November,8
***53671,2022-11-22,3,PARK ON PRIVATE PROPERTY,30,08:21,AT,202 JARVIS ST,,,ON,November,8
***35790,2022-11-22,207,PARK MACHINE-REQD FEE NOT PAID,30,08:21,NR,3082 DUNDAS ST W,,,ON,November,8
***80048,2022-11-22,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,08:21,NR,201 ELIZABETH ST,,,ON,November,8
***83839,2022-11-22,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,08:21,E/S,DORIS AVE,N/O,SHEPPARD AVE E,ON,November,8
