Tag,Issue_Date,Code,Description,Fine Amount,Issue Time,Proximity,Address,Proximity_optional,Address_optional,Province,Month,Hour
***93079,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,01:32,NR,955 BAY ST,,,QC,December,1
***13050,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:32,NR,165 MAJOR ST,,,ON,December,1
***68241,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:32,AT,231 FORT YORK BLVD,,,ON,December,1
***81231,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:33,AT,72 ESTHER SHINER BLVD,,,ON,December,1
***93080,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,01:33,NR,955 BAY ST,,,QC,December,1
***10301,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,01:33,W/S,YORK ST,N/O,KING ST W,ON,December,1
***65117,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:33,NR,21 LESMOUNT AVE,,,ON,December,1
***10302,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,01:34,W/S,YORK ST,N/O,KING ST W,AB,December,1
***13051,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:34,NR,151 MAJOR ST,,,ON,December,1
***68242,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:34,AT,231 FORT YORK BLVD,,,ON,December,1
***04962,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:35,NR,56 STANLEY GREENE BLVD,,,ON,December,1
***68243,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:35,AT,231 FORT YORK BLVD,,,ON,December,1
***68244,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:36,AT,231 FORT YORK BLVD,,,ON,December,1
***92522,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:37,,45 FIRGROVE CRES,,,ON,December,1
***04963,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:37,NR,33 STANLEY GREENE BLVD,,,ON,December,1
***52124,2022-12-01,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,01:37,OPP,23 NASHVILLE AVE,,,ON,December,1
***13052,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:38,NR,115 MAJOR ST,,,ON,December,1
***65118,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,01:38,NR,159 GAMBLE AVE,,,ON,December,1
***13053,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:39,NR,115 MAJOR ST,,,ON,December,1
***39084,2022-12-01,8,STAND VEH.-PROHIBIT TIME/DAY,100,01:39,S/S,QUEEN ST W,W/O,AUGUSTA AVE,ON,December,1
***04964,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:40,NR,20 CAROLINE CARPENTER GRV,,,ON,December,1
***24933,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:40,OPP,84 BAIN AVE,,,ON,December,1
***19652,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:42,,110 RIVER ST,,,ON,December,1
***04965,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:42,NR,28 CAROLINE CARPENTER GRV,,,ON,December,1
***58460,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:42,AT,1 MICHAEL POWER PL,,,ON,December,1
***19653,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:43,,110 RIVER ST,,,ON,December,1
***58461,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:43,AT,1 MICHAEL POWER PL,,,ON,December,1
***65119,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:43,NR,72 GAMBLE AVE,,,ON,December,1
***04966,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:44,NR,28 CAROLINE CARPENTER GRV,,,ON,December,1
***04967,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:44,NR,28 CAROLINE CARPENTER GRV,,,ON,December,1
***58462,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:44,AT,1 MICHAEL POWER PL,,,ON,December,1
***13054,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:44,NR,51 MAJOR ST,,,ON,December,1
***19654,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:45,,110 RIVER ST,,,ON,December,1
***97622,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:45,,25 RITCHIE AVE,,,ON,December,1
***04968,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:45,NR,28 CAROLINE CARPENTER GRV,,,ON,December,1
***05159,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:45,AT,225 SHERWAY GARDENS RD,,,ON,December,1
***17304,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,01:45,NR,19 PALACE ST,,,ON,December,1
***65120,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:45,NR,72 GAMBLE AVE,,,ON,December,1
***19655,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:46,,110 RIVER ST,,,ON,December,1
***04969,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:47,NR,28 CAROLINE CARPENTER GRV,,,ON,December,1
***13949,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,01:47,NR,259 SHERBOURNE ST,,,ON,December,1
***05160,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:47,AT,225 SHERWAY GARDENS RD,,,ON,December,1
***24934,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:47,NR,650 LOGAN AVE,,,ON,December,1
***79840,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:49,,357 RUSHOLME RD,,,ON,December,1
***19656,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:49,,110 RIVER ST,,,ON,December,1
***97624,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:49,,25 RITCHIE AVE,,,ON,December,1
***04970,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:49,NR,28 CAROLINE CARPENTER GRV,,,ON,December,1
***13950,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,01:49,NR,261 SHERBOURNE ST,,,ON,December,1
***24935,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:49,NR,650 LOGAN AVE,,,ON,December,1
***23403,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:50,AT,5162 YONGE ST,,,ON,December,1
***65121,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:50,NR,20 GAMBLE AVE,,,ON,December,1
***19657,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:51,,110 RIVER ST,,,ON,December,1
***96606,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:51,,333 WILSON AV,,,ON,December,1
***24936,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:51,NR,650 LOGAN AVE,,,ON,December,1
***79846,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:52,,357 RUSHOLME RD,,,ON,December,1
***19658,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:53,,110 RIVER ST,,,ON,December,1
***93081,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,01:53,NR,543 YONGE ST,,,ON,December,1
***13055,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:53,NR,80 BRUNSWICK AVE,,,ON,December,1
***24937,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:53,NR,692 LOGAN AVE,,,ON,December,1
***65122,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:53,S/S,GAMBLE AVE,E/O,HILLSIDE DR,ON,December,1
***04292,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:54,,1453 ARCHIBALD MEWS,,,ON,December,1
***68245,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:54,OPP,339 DOVERCOURT RD,,,ON,December,1
***56355,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:55,,2 ARMEL COURT,,,ON,December,1
***04971,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:55,NR,47 FREDERICK TISDALE DR,,,ON,December,1
***13951,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:55,AT,333 SHERBOURNE ST,,,ON,December,1
***04972,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:56,NR,47 FREDERICK TISDALE DR,,,ON,December,1
***13056,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:56,NR,105 BRUNSWICK AVE,,,ON,December,1
***65123,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:56,NR,65 HILLSIDE DR,,,ON,December,1
***04293,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:57,,,,,ON,December,1
***04973,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:57,NR,47 FREDERICK TISDALE DR,,,ON,December,1
***93082,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,01:57,NR,357 YONGE ST,,,ON,December,1
***24938,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:57,NR,48 ALBEMARLE AVE,,,ON,December,1
***56357,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:58,,2 ARMEL COURT,,,ON,December,1
***10303,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,01:58,AT,5 MARINER TER,,,AB,December,1
***04974,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:59,NR,47 FREDERICK TISDALE DR,,,ON,December,1
***13057,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,01:59,NR,127 BRUNSWICK AVE,,,ON,December,1
***23185,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:00,NR,30 UPPER CANADA DR,,,ON,December,2
***04975,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:00,NR,12 FREDERICK TISDALE DR,,,ON,December,2
***04976,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:00,NR,12 FREDERICK TISDALE DR,,,ON,December,2
***93083,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,02:00,NR,263 YONGE ST,,,ON,December,2
***24939,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:00,NR,52 ALBEMARLE AVE,,,ON,December,2
***56358,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,02:01,,2 ARMEL COURT,,,ON,December,2
***23186,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:01,NR,30 UPPER CANADA DR,,,ON,December,2
***04977,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:01,NR,12 FREDERICK TISDALE DR,,,ON,December,2
***13058,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:01,NR,145 BRUNSWICK AVE,,,BC,December,2
***33928,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:02,NR,30 UPPER CANADA DR,,,ON,December,2
***04978,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:02,NR,12 FREDERICK TISDALE DR,,,ON,December,2
***58463,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,02:02,NR,12 ANGLESEY BLVD,,,ON,December,2
***23404,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:03,OPP,100 CANYON AVE,,,ON,December,2
***13059,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:03,NR,145 BRUNSWICK AVE,,,ON,December,2
***24940,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:03,NR,42 ALBEMARLE AVE,,,ON,December,2
***19659,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,02:04,,2 ANTLER ST,,,ON,December,2
***33929,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:04,NR,28 UPPER CANADA DR,,,ON,December,2
***70585,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:04,OPP,45 ACADEMY RD,,,ON,December,2
***13597,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,02:04,AT,372 PACIFIC AVE,,,ON,December,2
***23405,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:04,OPP,100 CANYON AVE,,,ON,December,2
***58464,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,02:04,NR,12 ANGLESEY BLVD,,,ON,December,2
***33930,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:05,NR,28 UPPER CANADA DR,,,ON,December,2
***23406,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:05,NR,100 CANYON AVE,,,ON,December,2
***93084,2022-12-01,8,STAND VEH.-PROHIBIT TIME/DAY,100,02:05,S/S,QUEEN ST W,E/O,BAY ST,ON,December,2
***24941,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:05,OPP,37 ALBEMARLE AVE,,,ON,December,2
***13598,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,02:06,AT,372 PACIFIC AVE,,,ON,December,2
***23407,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:06,NR,100 CANYON AVE,,,ON,December,2
***18712,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:06,NR,1103 GLENCAIRN AVE,,,ON,December,2
***79847,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,02:07,,730 DOVERCOURT RD,,,ON,December,2
***33931,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:07,NR,70 UPPER CANADA DR,,,ON,December,2
***23408,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:07,OPP,100 CANYON AVE,,,ON,December,2
***58465,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,02:07,NR,18 ANGLESEY BLVD,,,ON,December,2
***18713,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:07,NR,1103 GLENCAIRN AVE,,,ON,December,2
***52125,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:07,W/S,COMAY RD,S/O,GULLIVER RD,ON,December,2
***52126,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:07,W/S,COMAY RD,S/O,GULLIVER RD,ON,December,2
***65124,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:07,NR,62 FERRIER AVE,,,QC,December,2
***33932,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:08,NR,70 UPPER CANADA DR,,,ON,December,2
***28331,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:08,OPP,100 CANYON AVE,,,ON,December,2
***58466,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,02:08,NR,18 ANGLESEY BLVD,,,ON,December,2
***17305,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:08,NR,114 MCGILL ST,,,ON,December,2
***18714,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:08,NR,1095 GLENCAIRN AVE,,,ON,December,2
***39085,2022-12-01,8,STAND VEH.-PROHIBIT TIME/DAY,100,02:08,NR,530 ADELAIDE ST W,,,ON,December,2
***52127,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:08,W/S,COMAY RD,S/O,GULLIVER RD,ON,December,2
***52128,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:08,W/S,COMAY RD,S/O,GULLIVER RD,ON,December,2
***28332,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:09,OPP,100 CANYON AVE,,,ON,December,2
***81232,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,02:09,AT,275 YORKLAND RD,,,ON,December,2
***18715,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:09,NR,1085 GLENCAIRN AVE,,,ON,December,2
***52129,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:09,W/S,COMAY RD,S/O,GULLIVER RD,ON,December,2
***52130,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:09,W/S,COMAY RD,S/O,GULLIVER RD,ON,December,2
***65125,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:09,NR,60 FERRIER AVE,,,ON,December,2
***68246,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,02:09,AT,38 JOE SHUSTER WAY,,,ON,December,2
***33933,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:10,NR,70 UPPER CANADA DR,,,ON,December,2
***70586,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:10,NR,82 PORTAGE AVE,,,ON,December,2
***00862,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:10,OPP,32 DOUBLETREE RD,,,ON,December,2
***04979,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:10,NR,70 GEORGE BUTCHART DR,,,ON,December,2
***53076,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:10,NR,48 BLUFFWOOD DR,,,ON,December,2
***58467,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,02:10,NR,18 ANGLESEY BLVD,,,ON,December,2
***18716,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:10,NR,1078 GLENCAIRN AVE,,,ON,December,2
***28997,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:10,N/S,ALBEMARLE AVE,E/O,HAMPTON AVE,ON,December,2
***52131,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:10,W/S,COMAY RD,S/O,GULLIVER RD,ON,December,2
***52132,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:10,W/S,COMAY RD,S/O,GULLIVER RD,ON,December,2
***68247,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,02:10,AT,38 JOE SHUSTER WAY,,,ON,December,2
***33934,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:11,OPP,71 UPPER CANADA DR,,,ON,December,2
***70587,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:11,NR,82 PORTAGE AVE,,,ON,December,2
***00863,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:11,OPP,44 DOUBLETREE RD,,,ON,December,2
***04980,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:11,NR,70 GEORGE BUTCHART DR,,,ON,December,2
***28333,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:11,OPP,35 CANYON AVE,,,ON,December,2
***53077,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:11,NR,48 BLUFFWOOD DR,,,ON,December,2
***17306,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:11,W/S,MUTUAL ST,N/O,GRANBY ST,ON,December,2
***68248,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,02:11,AT,38 JOE SHUSTER WAY,,,ON,December,2
***33935,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:12,OPP,71 UPPER CANADA DR,,,ON,December,2
***04981,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:12,NR,70 GEORGE BUTCHART DR,,,ON,December,2
***28334,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:12,OPP,35 CANYON AVE,,,ON,December,2
***28335,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:12,OPP,35 CANYON AVE,,,ON,December,2
***81233,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,02:12,AT,30 HERONS HILL WAY,,,ON,December,2
***17307,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:12,NR,238 MUTUAL ST,,,ON,December,2
***33404,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,02:12,NR,2300 QUEEN ST E,,,ON,December,2
***68249,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,02:12,AT,38 JOE SHUSTER WAY,,,ON,December,2
***70588,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:13,NR,98 PORTAGE AVE,,,ON,December,2
***04982,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:13,NR,70 GEORGE BUTCHART DR,,,ON,December,2
***04983,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:13,NR,70 GEORGE BUTCHART DR,,,ON,December,2
***28336,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:13,OPP,35 CANYON AVE,,,ON,December,2
***53078,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:13,NR,48 BLUFFWOOD DR,,,ON,December,2
***58468,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,02:13,NR,18 ANGLESEY BLVD,,,FL,December,2
***81234,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,02:13,AT,30 HERONS HILL WAY,,,ON,December,2
***17308,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:13,NR,238 MUTUAL ST,,,ON,December,2
***18717,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:13,NR,435 GLEN PARK AVE,,,ON,December,2
***28998,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:13,NR,19 HAMPTON AVE,,,ON,December,2
***79848,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,02:14,,730 DOVERCOURT RD,,,ON,December,2
***33936,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:14,OPP,71 UPPER CANADA DR,,,ON,December,2
***70589,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:14,NR,101 PORTAGE AVE,,,ON,December,2
***00864,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:14,OPP,70 OLD SHEPPARD AVE,,,ON,December,2
***04984,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:14,NR,70 GEORGE BUTCHART DR,,,ON,December,2
***28337,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:14,OPP,35 CANYON AVE,,,ON,December,2
***53079,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:14,NR,48 BLUFFWOOD DR,,,ON,December,2
***85330,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:14,NR,5 BRAHMS AVE,,,ON,December,2
***18718,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:14,NR,435 GLEN PARK AVE,,,ON,December,2
***18719,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:14,NR,435 GLEN PARK AVE,,,ON,December,2
***00865,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:15,OPP,70 OLD SHEPPARD AVE,,,ON,December,2
***04985,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:15,NR,70 GEORGE BUTCHART DR,,,ON,December,2
***04986,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:15,NR,70 GEORGE BUTCHART DR,,,ON,December,2
***28338,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:15,OPP,35 CANYON AVE,,,ON,December,2
***53080,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:15,NR,42 BLUFFWOOD DR,,,ON,December,2
***85331,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:15,NR,5 BRAHMS AVE,,,ON,December,2
***18720,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:15,NR,435 GLEN PARK AVE,,,ON,December,2
***33405,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:15,NR,144 SILVER BIRCH AVE,,,MA,December,2
***39086,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:15,NR,111 WOLSELEY ST,,,ON,December,2
***76095,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:15,NR,2 PARSON CRT,,,ON,December,2
***04987,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:16,NR,70 GEORGE BUTCHART DR,,,ON,December,2
***61964,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,02:16,AT,35 BRIAN PECK CRES,,,ON,December,2
***28339,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:16,OPP,35 CANYON AVE,,,ON,December,2
***85332,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:16,NR,5 BRAHMS AVE,,,ON,December,2
***10304,2022-12-01,415,PARK COMMERC LOAD ZONE NOT LDG,40,02:16,S/S,PIPER ST,E/O,YORK ST,ON,December,2
***17309,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:16,NR,109 GRANBY ST,,,ON,December,2
***18721,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:16,NR,437 GLEN PARK AVE,,,ON,December,2
***28999,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:16,NR,29 HAMPTON AVE,,,ON,December,2
***33406,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,02:16,NR,128 SILVER BIRCH AVE,,,ON,December,2
***65126,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,02:16,NR,875 PAPE AVE,,,ON,December,2
***76096,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:16,NR,10 PARSON CRT,,,ON,December,2
***66627,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:17,W/S,ALDERSHOT CRES,S/O,UPPER CANADA DR,ON,December,2
***28340,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:17,OPP,35 CANYON AVE,,,ON,December,2
***28341,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:17,OPP,25 CANYON AVE,,,ON,December,2
***53081,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:17,NR,29 BLUFFWOOD DR,,,ON,December,2
***58469,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,02:17,NR,15 ANGLESEY BLVD,,,ON,December,2
***10305,2022-12-01,415,PARK COMMERC LOAD ZONE NOT LDG,40,02:17,S/S,PIPER ST,E/O,YORK ST,ON,December,2
***18722,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:17,NR,437 GLEN PARK AVE,,,ON,December,2
***18723,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:17,NR,437 GLEN PARK AVE,,,ON,December,2
***76097,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:17,NR,12 PARSON CRT,,,ON,December,2
***00866,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:18,NR,88 MUIRHEAD RD,,,ON,December,2
***04988,2022-12-01,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:18,NR,70 GEORGE BUTCHART DR,,,ON,December,2
***61965,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,02:18,AT,35 BRIAN PECK CRES,,,ON,December,2
