tag,issue_date,code,description,fine_amount,issue_time,proximity,address,proximity_optional,address_optional,province
***49121,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,10:59,S/S,OAK ST,E/O,SACKVILLE ST,ON
***84229,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:00,,200 SHERWAY DR,,,ON
***20539,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:00,,4700 KEELE ST,,,ON
***47280,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:00,AT,400 MUNSTER AVENUE,,,ON
***60180,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:00,AT,890 WILLOWDALE AVENUE,,,ON
***85442,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,11:00,NR,65 SCADDING AVE,,,ON
***57934,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:00,NR,976 COLLEGE ST,,,ON
***16404,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:00,NR,18 GRENVILLE ST,,,ON
***33093,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:00,NR,24 BELLAIR ST,,,ON
***26002,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:01,,205 HUMBER COLLEGE BLVD,,,ON
***20223,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:01,,4700 KEELE ST,,,ON
***46779,2022-12-01,312,PARKING MACH-NOT USED/NO FEE,75,11:01,AT,246 BROOKE AVE.,,,ON
***53626,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:01,AT,400 MUNSTER AVENUE,,,ON
***57935,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:01,NR,976 COLLEGE ST,,,ON
***16405,2022-12-01,367,STND ONSTRT ACCESSIBLE NO PRMT,450,11:01,NR,18 GRENVILLE ST,,,ON
***51942,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:01,W/S,EMILY ST,N/O,WELLINGTON ST W,ON
***53684,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:01,NR,26 LOMBARD ST,,,ON
***72752,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:01,NR,62 DUNCANNON DR,,,ON
***53627,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:02,AT,400 MUNSTER AVENUE,,,ON
***90963,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,11:02,NR,65 SCADDING AVE,,,ON
***83695,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:02,NR,21 CANNIFF ST,,,ON
***38919,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:02,N/S,HOUSEY ST,W/O,DAN LECKIE WAY,ON
***47635,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:02,NR,8 CHARLOTTE ST,,,ON
***53685,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:02,NR,26 LOMBARD ST,,,ON
***57544,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:02,NR,70 TEMPERANCE ST,,,ON
***72753,2022-12-01,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,11:02,NR,62 DUNCANNON DR,,,ON
***46780,2022-12-01,312,PARKING MACH-NOT USED/NO FEE,75,11:03,AT,246 BROOKE AVE.,,,ON
***58474,2022-12-01,313,PARK-FAIL TO ACTIVATE MACHINE,75,11:03,AT,1445 BATHURST STREET,,,ON
***58475,2022-12-01,313,PARK-FAIL TO ACTIVATE MACHINE,75,11:03,AT,1445 BATHURST STREET,,,ON
***00959,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:03,NR,4 ALBA PL,,,ON
***60902,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:03,AT,475 MACPHERSON AVE,,,ON
***52123,2022-12-01,312,PARKING MACH-NOT USED/NO FEE,75,11:04,AT,935 EGLINTON AVENUE WEST,,,ON
***93460,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:04,OPP,148 ROSEMOUNT AVE,,,AB
***37184,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:04,NR,56 ELDON AVE,,,ON
***16406,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:04,OPP,25 GRENVILLE ST,,,ON
***53686,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:04,NR,26 LOMBARD ST,,,ON
***60903,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:04,AT,475 MACPHERSON AVE,,,ON
***42543,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:05,,50 TRUDELLE ST,,,ON
***88428,2022-12-01,384,STOP VEH OTR THN BCYCL-BYCL LN,150,11:05,NR,845 DANFORTH AVE,,,ON
***90964,2022-12-01,192,STAND SIGNED TRANSIT STOP,150,11:05,NR,230 THE ESPLANADE,,,ON
***93461,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:05,OPP,148 ROSEMOUNT AVE,,,ON
***57936,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:05,NR,443 DOVERCOURT RD,,,ON
***00960,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:05,NR,18 GLEN HOLLOW AVE,,,ON
***26607,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:05,OPP,44 BALLIOL ST,,,QC
***33094,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:05,S/S,SCOLLARD ST,E/O,HAZELTON AVE,ON
***57545,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:05,OPP,14 SHEPPARD ST,,,ON
***72754,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:05,NR,36 TARLTON RD,,,ON
***98522,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:06,OPP,154 ROSEMOUNT AVE,,,ON
***33095,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:06,NR,33 HAZELTON AVE,,,ON
***49122,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:06,S/S,OAK ST,E/O,SACKVILLE ST,ON
***57546,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:06,OPP,14 SHEPPARD ST,,,ON
***60904,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:06,AT,475 MACPHERSON AVE,,,ON
***47281,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:07,AT,400 MUNSTER AVENUE,,,ON
***58476,2022-12-01,313,PARK-FAIL TO ACTIVATE MACHINE,75,11:07,AT,1445 BATHURST STREET,,,ON
***60181,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:07,AT,890 WILLOWDALE AVENUE,,,ON
***57937,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:07,NR,924 COLLEGE ST,,,ON
***13832,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:07,NR,7 CORYLUS CRT,,,ON
***26608,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:07,NR,45 BALLIOL ST,,,ON
***26609,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:07,NR,45 BALLIOL ST,,,ON
***57875,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:07,NR,2692 BLOOR ST W,,,AZ
***58477,2022-12-01,313,PARK-FAIL TO ACTIVATE MACHINE,75,11:08,AT,1445 BATHURST STREET,,,ON
***98523,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:08,R/O,154 ROSEMOUNT AVE,,,ON
***83696,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:08,NR,28 DOURO ST,,,ON
***20914,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:08,NR,781 QUEEN ST W,,,ON
***33096,2022-12-01,415,PARK COMMERC LOAD ZONE NOT LDG,40,11:08,NR,33 HAZELTON AVE,,,ON
***57547,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:08,NR,70 TEMPERANCE ST,,,ON
***90965,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,11:09,NR,24 LONGBOAT AVE,,,ON
***57938,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:09,NR,896 COLLEGE ST,,,ON
***13833,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:09,OPP,167 BRIARWOOD AVE,,,ON
***26610,2022-12-01,8,STAND VEH.-PROHIBIT TIME/DAY,100,11:09,NR,45 BALLIOL ST,,,ON
***44235,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:09,NR,140 COWAN AVE,,,ON
***57876,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:09,NR,2690 BLOOR ST W,,,ON
***60905,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:09,NR,2 BRIDGMAN AVE,,,ON
***62490,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:09,NR,568 COLLEGE ST,,,ON
***17780,2022-12-01,347,PARK IN A FIRE ROUTE,250,11:10,,4700 KEELE ST,,,AB
***47282,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:10,AT,400 MUNSTER AVENUE,,,ON
***33097,2022-12-01,415,PARK COMMERC LOAD ZONE NOT LDG,40,11:10,NR,35 HAZELTON AVE,,,ON
***53687,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:10,OPP,26 LOMBARD ST,,,ON
***47283,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:11,AT,400 MUNSTER AVENUE,,,ON
***90966,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,11:11,NR,14 DOUVILLE CRT,,,ON
***57939,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:11,NR,880 COLLEGE ST,,,ON
***51943,2022-12-01,6,PARK-SIGNED HWY-EXC PERMT TIME,40,11:11,E/S,EMILY ST,S/O,KING ST W,ON
***46781,2022-12-01,312,PARKING MACH-NOT USED/NO FEE,75,11:12,AT,246 BROOKE AVE.,,,ON
***47284,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:12,AT,400 MUNSTER AVENUE,,,ON
***58478,2022-12-01,313,PARK-FAIL TO ACTIVATE MACHINE,75,11:12,AT,1445 BATHURST STREET,,,ON
***61738,2022-12-01,312,PARKING MACH-NOT USED/NO FEE,75,11:12,AT,405 SHERBOURNE STREET,,,ON
***33098,2022-12-01,415,PARK COMMERC LOAD ZONE NOT LDG,40,11:12,NR,41 HAZELTON AVE,,,ON
***33099,2022-12-01,415,PARK COMMERC LOAD ZONE NOT LDG,40,11:12,NR,41 HAZELTON AVE,,,ON
***57548,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:12,NR,56 TEMPERANCE ST,,,ON
***15092,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:13,,4700 KEELE ST,,,ON
***58164,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:13,AT,890 WILLOWDALE AVENUE,,,ON
***60182,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:13,AT,890 WILLOWDALE AVENUE,,,ON
***90967,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:13,NR,30 DOUVILLE CRT,,,ON
***57940,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:13,NR,866 COLLEGE ST,,,ON
***51944,2022-12-01,6,PARK-SIGNED HWY-EXC PERMT TIME,40,11:13,E/S,EMILY ST,S/O,KING ST W,ON
***53688,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:13,NR,33 LOMBARD ST,,,ON
***21322,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:14,NR,2 SURREY PL,,,ON
***38920,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:14,NR,535 WELLINGTON ST W,,,ON
***44236,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:14,NR,110 TYNDALL AVE,,,ON
***51945,2022-12-01,6,PARK-SIGNED HWY-EXC PERMT TIME,40,11:14,E/S,EMILY ST,S/O,KING ST W,ON
***60313,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:14,NR,552 YONGE ST,,,ON
***46782,2022-12-01,312,PARKING MACH-NOT USED/NO FEE,75,11:15,AT,246 BROOKE AVE.,,,ON
***58165,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:15,AT,890 WILLOWDALE AVENUE,,,ON
***88429,2022-12-01,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,11:15,NR,1097 GERRARD ST E,,,ON
***57941,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:15,NR,842 COLLEGE ST,,,ON
***13834,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:15,OPP,7 AUTUMN GLEN CRCL,,,ON
***38921,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:15,NR,535 WELLINGTON ST W,,,ON
***38922,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:15,NR,535 WELLINGTON ST W,,,ON
***57549,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:15,NR,73 RICHMOND ST W,,,ON
***57877,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:15,NR,4 B WENDOVER RD,,,ON
***35975,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:16,,2275 BAYVIEW AVE,,,ON
***20224,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:16,,4700 KEELE ST,,,ON
***83697,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:16,S/S,SHANK ST,W/O,SHAW ST,ON
***33100,2022-12-01,415,PARK COMMERC LOAD ZONE NOT LDG,40,11:16,NR,116 YORKVILLE AVE,,,ON
***51946,2022-12-01,6,PARK-SIGNED HWY-EXC PERMT TIME,40,11:16,E/S,EMILY ST,S/O,KING ST W,ON
***53689,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:16,OPP,70 RICHMOND ST E,,,ON
***54517,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:16,NR,186 A SPADINA AVE,,,ON
***46783,2022-12-01,312,PARKING MACH-NOT USED/NO FEE,75,11:17,AT,246 BROOKE AVE.,,,ON
***60183,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:17,AT,890 WILLOWDALE AVENUE,,,ON
***21323,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:17,OPP,95 GROSVENOR ST,,,ON
***49123,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:17,NR,80 MILL ST,,,ON
***57550,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:17,S/S,RICHMOND ST W,W/O,BAY ST,ON
***60314,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:17,OPP,5 GRENVILLE ST,,,ON
***90319,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:18,,100 BURROWS HALL BOULEVARD,,,ON
***20541,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:18,,4700 KEELE ST,,,ON
***13835,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:18,NR,47 WINDWOOD DR,,,ON
***26611,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:18,NR,30 WOODLAWN AVE W,,,ON
***38923,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:18,NR,535 WELLINGTON ST W,,,AB
***60315,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:18,NR,5 GRENVILLE ST,,,NV
***54378,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:19,AT,400 INDIAN ROAD,,,ON
***83698,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:19,OPP,44 SHANK ST,,,ON
***53690,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:19,OPP,60 RICHMOND ST E,,,ON
***58929,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:19,NR,192 SPADINA AVE,,,ON
***60906,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:19,AT,5 BRIDGMAN AVE,,,ON
***62491,2022-12-01,8,STAND VEH.-PROHIBIT TIME/DAY,100,11:19,NR,252 GLADSTONE AVE,,,ON
***68051,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:19,NR,259 QUEEN ST W,,,ON
***15093,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:20,,4700 KEELE ST,,,ON
***54379,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:20,AT,400 INDIAN ROAD,,,ON
***57942,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:20,NR,776 COLLEGE ST,,,ON
***13836,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:20,NR,3 WOODSVIEW AVE,,,ON
***21324,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:20,N/S,GROSVENOR ST,W/O,BAY ST,ON
***33101,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:20,NR,154 CUMBERLAND ST,,,ON
***44237,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:20,NR,3 MOWAT AVE,,,ON
***46873,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:20,AT,320 DIXON RD,,,ON
***47636,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:20,AT,227 QUEEN ST W,,,ON
***57878,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:20,OPP,1 GRENVIEW BLVD N,,,ON
***58930,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:20,NR,196 SPADINA AVE,,,ON
***60316,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:20,NR,18 GRENVILLE ST,,,ON
***60907,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:20,AT,5 BRIDGMAN AVE,,,ON
***60908,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:20,AT,5 BRIDGMAN AVE,,,ON
***13837,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:21,NR,3 WOODSVIEW AVE,,,ON
***20915,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:21,NR,801 DUNDAS ST W,,,ON
***20916,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:21,NR,801 DUNDAS ST W,,,ON
***46874,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:21,AT,320 DIXON RD,,,ON
***50689,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:21,NR,34 HANNA AVE,,,ON
***68052,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:21,NR,225 QUEEN ST W,,,ON
***54907,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:22,AT,400 INDIAN ROAD,,,ON
***60184,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:22,AT,890 WILLOWDALE AVENUE,,,ON
***61010,2022-12-01,29,PARK PROHIBITED TIME NO PERMIT,30,11:22,OPP,4 VERRAL AVE,,,ON
***83699,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:22,OPP,2 CRAWFORD ST,,,ON
***38924,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:22,NR,535 WELLINGTON ST W,,,ON
***46875,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:22,AT,320 DIXON RD,,,ON
***58931,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:22,NR,196 SPADINA AVE,,,ON
***60909,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:22,AT,5 BRIDGMAN AVE,,,ON
***68053,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:22,NR,217 QUEEN ST W,,,ON
***57943,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:23,OPP,794 COLLEGE ST,,,ON
***46876,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:23,AT,320 DIXON RD,,,ON
***62492,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:23,NR,1289 DUNDAS ST W,,,ON
***54908,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:24,AT,400 INDIAN ROAD,,,ON
***60185,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:24,AT,890 WILLOWDALE AVENUE,,,ON
***60317,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:24,OPP,12 ALEXANDER ST,,,ON
***60910,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:24,AT,5 BRIDGMAN AVE,,,ON
***42544,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:25,,51 TRAILRIDGE CRES,,,ON
***00001,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:25,,151 ROEHAMPTON AVE,,,ON
***46784,2022-12-01,312,PARKING MACH-NOT USED/NO FEE,75,11:25,AT,1880 AVENUE RD.,,,ON
***51947,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:25,NR,255 BREMNER BLVD,,,ON
***57551,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:25,NR,165 YORK ST,,,ON
***72755,2022-12-01,31,STOP-ROAD SIDE-STOP/PARK VEH.,150,11:25,OPP,1881 YONGE ST,,,ON
***54909,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:26,AT,400 INDIAN ROAD,,,ON
***59368,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:26,NR,1052 KINGSTON RD,,,ON
***16367,2022-12-01,2,PARK - LONGER THAN 3 HOURS,30,11:26,NR,37 FERNCROFT DR,,,ON
***33102,2022-12-01,415,PARK COMMERC LOAD ZONE NOT LDG,40,11:26,NR,118 CUMBERLAND ST,,,ON
***57552,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:26,NR,165 YORK ST,,,ON
***68054,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:26,NR,30 ST PATRICK ST,,,ON
***73827,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:26,NR,66 GEORGE ST,,,ON
***18557,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:27,,24 EVA RD,,,ON
***59369,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:27,NR,111 BINGHAM AVE,,,ON
***46877,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:27,AT,320 DIXON RD,,,ON
***50690,2022-12-01,8,STAND VEH.-PROHIBIT TIME/DAY,100,11:27,NR,5 JOE SHUSTER WAY,,,ON
***57879,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:27,OPP,1 JACKSON AVE,,,ON
***54910,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:28,AT,400 INDIAN ROAD,,,ON
***21269,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:28,AT,195 REDPATH AVE,,,ON
***21325,2022-12-01,423,STOP VEH.RESRVD/DESIG LN TM/DY,150,11:28,NR,995 BAY ST,,,ON
***46878,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:28,AT,320 DIXON RD,,,ON
***50691,2022-12-01,8,STAND VEH.-PROHIBIT TIME/DAY,100,11:28,NR,5 JOE SHUSTER WAY,,,ON
***57553,2022-12-01,419,STAND NON-TAXI IN SIGNED STAND,60,11:28,OPP,150 YORK ST,,,ON
***57880,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:28,OPP,1 JACKSON AVE,,,ON
***60318,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:28,OPP,85 WOOD ST,,,ON
***73828,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:28,NR,189 KING ST E,,,ON
***73829,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:28,NR,189 KING ST E,,,ON
***83700,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:29,OPP,44 SHANK ST,,,ON
***44238,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:29,NR,180 SUDBURY ST,,,ON
***57881,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:29,NR,1 JACKSON AVE,,,ON
***81241,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:29,NR,201 DANFORTH AVE,,,ON
***84230,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:30,,200 SHERWAY DR,,,ON
***20175,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:30,,4700 KEELE ST,,,ON
***54911,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:30,AT,400 INDIAN ROAD,,,ON
***44239,2022-12-01,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,11:30,NR,180 SUDBURY ST,,,ON
***46879,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:30,AT,320 DIXON RD,,,ON
***50692,2022-12-01,8,STAND VEH.-PROHIBIT TIME/DAY,100,11:30,NR,25 JOE SHUSTER WAY,,,ON
***60911,2022-12-01,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,11:30,OPP,20 DARTNELL AVE,,,ON
***73830,2022-12-01,8,STAND VEH.-PROHIBIT TIME/DAY,100,11:30,NR,200 KING ST E,,,ON
***18558,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:31,,24 EVA RD,,,ON
***58166,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:31,AT,890 WILLOWDALE AVENUE,,,QC
***46880,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:31,AT,320 DIXON RD,,,ON
***57554,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:31,N/S,PEARL ST,E/O,UNIVERSITY AVE,ON
***78576,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:31,NR,100 SIMCOE ST,,,ON
***81242,2022-12-01,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,11:31,NR,180 DANFORTH AVE,,,ON
***54912,2022-12-01,4,PARK ON MUNICIPAL PROPERTY,30,11:32,AT,400 INDIAN ROAD,,,ON
***39349,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:32,NR,762 QUEEN ST E,,,ON
***44240,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:32,OPP,99 SUDBURY ST,,,ON
***46881,2022-12-01,3,PARK ON PRIVATE PROPERTY,30,11:32,AT,320 DIXON RD,,,ON
***61594,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:32,NR,84 ADELAIDE ST E,,,ON
***81243,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:32,NR,175 DANFORTH AVE,,,ON
***88430,2022-12-01,207,PARK MACHINE-REQD FEE NOT PAID,30,11:33,OPP,607 SAMMON AVE,,,ON
