tag,issue_date,code,description,fine_amount,issue_time,proximity,address,proximity_optional,address_optional,province
***16181,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:07,OPP,154 OSSINGTON AVE,,,ON
***19539,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:07,NR,550 QUEEN ST E,,,ON
***19972,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:07,NR,1 CONSTANCE ST,,,ON
***20254,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:07,NR,250 FREDERICK ST,,,ON
***27901,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:07,OPP,130 HIAWATHA RD,,,ON
***51091,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:07,NR,733 DANFORTH AVE,,,ON
***45472,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:08,AT,670 PAPE AVENUE,,,ON
***51468,2022-11-23,4,PARK ON MUNICIPAL PROPERTY,30,13:08,AT,2170 BAYVIEW AVENUE,,,ON
***52763,2022-11-23,4,PARK ON MUNICIPAL PROPERTY,30,13:08,AT,800 FLEET STREET,,,ON
***89385,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:08,NR,1560 BAYVIEW AVE,,,ON
***16737,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:08,AT,401 LOGAN AVE,,,ON
***21849,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:08,AT,401 LOGAN AVE,,,ON
***92502,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:08,NR,393 UNIVERSITY AVE,,,ON
***16182,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:08,NR,139 OSSINGTON AVE,,,ON
***25234,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:08,NR,32 EDWARD ST,,,ON
***45868,2022-11-23,192,STAND SIGNED TRANSIT STOP,150,13:08,NR,1 FRONT ST W,,,ON
***51092,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:08,NR,727 DANFORTH AVE,,,ON
***57837,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:09,,110 CARRIER DRIVE,,,ON
***14550,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:09,,4700 KEELE ST,,,ON
***49571,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:09,AT,10 HARLANDALE AVE.,,,ON
***52764,2022-11-23,4,PARK ON MUNICIPAL PROPERTY,30,13:09,AT,800 FLEET STREET,,,QC
***50178,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:09,NR,73 YARMOUTH RD,,,ON
***99889,2022-11-23,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,13:09,NR,334 DUNDAS ST W,,,ON
***05816,2022-11-23,8,STAND VEH.-PROHIBIT TIME/DAY,100,13:09,S/S,COLBORNE ST,W/O,LEADER LANE,ON
***82840,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:09,NR,29 QUEEN ST E,,,ON
***92503,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:09,NR,375 UNIVERSITY AVE,,,ON
***08827,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:09,NR,465 FRONT ST E,,,AB
***19973,2022-11-23,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,13:09,OPP,23 MARMADUKE ST,,,ON
***25235,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:09,NR,32 EDWARD ST,,,ON
***27314,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:09,NR,247 WALMER RD,,,ON
***27902,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:09,OPP,152 HIAWATHA RD,,,ON
***31547,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:09,NR,68 MARINE PARADE DR,,,ON
***51093,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:09,NR,725 DANFORTH AVE,,,ON
***45473,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:10,AT,670 PAPE AVENUE,,,ON
***49572,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:10,AT,10 HARLANDALE AVE.,,,ON
***51380,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:10,AT,15 PRICE STREET,,,ON
***89386,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:10,NR,1572 BAYVIEW AVE,,,ON
***02339,2022-11-23,134,PARK-SIGNED HWY-PUBLIC LANE,40,13:10,E/S,LA SCALA LANE,N/O,ST MARY ST,ON
***19772,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:10,NR,418 QUEEN ST W,,,NY
***52765,2022-11-23,4,PARK ON MUNICIPAL PROPERTY,30,13:11,AT,800 FLEET STREET,,,ON
***54030,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:11,AT,400 KEELE STREET,,,ON
***50179,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:11,NR,188 YARMOUTH RD,,,ON
***89387,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:11,NR,1578 BAYVIEW AVE,,,ON
***47937,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:11,OPP,125 HOMEWOOD AVE,,,ON
***74937,2022-11-23,6,PARK-SIGNED HWY-EXC PERMT TIME,40,13:11,NR,270 CAMPBELL AVE,,,ON
***02340,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:11,NR,49 CHARLES ST W,,,ON
***19540,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:11,NR,489 QUEEN ST E,,,ON
***20255,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:11,NR,218 KING ST E,,,ON
***31548,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:11,OPP,58 MARINE PARADE DR,,,ON
***45869,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:11,NR,22 FRONT ST W,,,ON
***51094,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:11,NR,705 DANFORTH AVE,,,ON
***49573,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:12,AT,10 HARLANDALE AVE.,,,ON
***92504,2022-11-23,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,13:12,NR,361 UNIVERSITY AVE,,,ON
***10410,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:12,NR,470 FRONT ST E,,,ON
***16183,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:12,NR,63 OSSINGTON AVE,,,ON
***16184,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:12,NR,63 OSSINGTON AVE,,,ON
***25236,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:12,OPP,32 EDWARD ST,,,ON
***39840,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:12,NR,60 GOWAN AVE,,,ON
***41792,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:13,,4700 KEELE ST,,,ON
***52766,2022-11-23,4,PARK ON MUNICIPAL PROPERTY,30,13:13,AT,800 FLEET STREET,,,AB
***54031,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:13,AT,400 KEELE STREET,,,ON
***55344,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:13,AT,10 HARLANDALE AVE.,,,ON
***67391,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:13,NR,751 PAPE AVE,,,ON
***19773,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:13,NR,174 SPADINA AVE,,,ON
***27903,2022-11-23,2,PARK - LONGER THAN 3 HOURS,30,13:13,NR,25 GLENSIDE AVE,,,ON
***31549,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:13,OPP,58 MARINE PARADE DR,,,ON
***51469,2022-11-23,4,PARK ON MUNICIPAL PROPERTY,30,13:14,AT,2170 BAYVIEW AVENUE,,,ON
***55791,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:14,AT,745 THE QUEENSWAY,,,ON
***67444,2022-11-23,2,PARK - LONGER THAN 3 HOURS,30,13:14,NR,21 HANNA RD,,,ON
***93379,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:14,N/S,SHEPPARD AVE W,W/O,YONGE ST,ON
***51095,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:14,NR,730 DANFORTH AVE,,,ON
***55345,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:15,AT,10 HARLANDALE AVE.,,,ON
***89388,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:15,NR,1632 BAYVIEW AVE,,,ON
***47938,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:15,N/S,LOURDES LANE,W/O,SHERBOURNE ST,ON
***25237,2022-11-23,8,STAND VEH.-PROHIBIT TIME/DAY,100,13:15,OPP,115 EDWARD ST,,,ON
***29108,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:15,N/S,FORT YORK BLVD,W/O,TELEGRAM MEWS,ON
***51470,2022-11-23,4,PARK ON MUNICIPAL PROPERTY,30,13:16,AT,2170 BAYVIEW AVENUE,,,ON
***55792,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:16,AT,745 THE QUEENSWAY,,,QC
***74938,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:16,E/S,PERTH AVE,N/O,DUPONT ST,ON
***94548,2022-11-23,8,STAND VEH.-PROHIBIT TIME/DAY,100,13:17,NR,469 MANOR RD E,,,ON
***92505,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:17,NR,400 UNIVERSITY AVE,,,ON
***02341,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:17,NR,25 HAYDEN ST,,,ON
***10411,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:17,N/S,PALACE ST,W/O,TANNERY RD,ON
***19774,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:17,NR,192 SPADINA AVE,,,ON
***25238,2022-11-23,16,PARK-WITHIN 9M INTERSECT ROAD,50,13:17,W/S,CHESTNUT ST,S/O,EDWARD ST,ON
***13210,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:18,AT,3351 ELLESMERE RD,,,ON
***47939,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:18,NR,10 WELLESLEY PL,,,ON
***47940,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:18,NR,10 WELLESLEY PL,,,ON
***27315,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:18,NR,117 MARCHMOUNT RD,,,ON
***45870,2022-11-23,423,STOP VEH.RESRVD/DESIG LN TM/DY,150,13:18,NR,220 BAY ST,,,ON
***56655,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:19,,3199 LAKESHORE BLVD W,,,ON
***45091,2022-11-23,4,PARK ON MUNICIPAL PROPERTY,30,13:19,AT,18 HENDON AVENUE,,,ON
***10636,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:19,NR,10 COURT ST,,,ON
***10637,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:19,NR,10 COURT ST,,,ON
***13211,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:19,AT,3351 ELLESMERE RD,,,ON
***47941,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:19,NR,6 WELLESLEY PL,,,ON
***83909,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:19,AT,2757 KIPLING AVE,,,ON
***92506,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:19,NR,400 UNIVERSITY AVE,,,ON
***02342,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:19,NR,59 HAYDEN ST,,,ON
***16185,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:19,NR,47 OSSINGTON AVE,,,ON
***19541,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:19,NR,478 QUEEN ST E,,,ON
***25239,2022-11-23,31,STOP-ROAD SIDE-STOP/PARK VEH.,150,13:19,NR,123 EDWARD ST,,,ON
***27316,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:19,NR,125 MARCHMOUNT RD,,,ON
***39841,2022-11-23,1,PARK FAIL TO DEPOSIT FEE METER,30,13:19,NR,140 GOWAN AVE,,,ON
***13212,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:20,AT,3351 ELLESMERE RD,,,QC
***13213,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:20,AT,3351 ELLESMERE RD,,,ON
***21850,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:20,NR,246 LOGAN AVE,,,ON
***47942,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:20,NR,6 WELLESLEY PL,,,ON
***82841,2022-11-23,320,PARK NON-BUS-BUS PK ZNE DY/TM,150,13:20,NR,158 VICTORIA ST,,,ON
***02343,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:20,NR,59 HAYDEN ST,,,ON
***19775,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:20,NR,222 SPADINA AVE,,,ON
***20256,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:20,OPP,120 FRONT ST E,,,MB
***27317,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:20,NR,125 MARCHMOUNT RD,,,ON
***27318,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:20,NR,119 MARCHMOUNT RD,,,ON
***29109,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:20,NR,96 FORT YORK BLVD,,,ON
***39842,2022-11-23,1,PARK FAIL TO DEPOSIT FEE METER,30,13:20,NR,140 GOWAN AVE,,,ON
***56039,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:21,,205 HUMBER COLLEGE BLVD,,,ON
***51088,2022-11-23,4,PARK ON MUNICIPAL PROPERTY,30,13:21,AT,890 WILLOWDALE AVENUE,,,ON
***56123,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:21,AT,1 SHORTT STREET,,,ON
***13214,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:21,AT,3351 ELLESMERE RD,,,ON
***21851,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:21,NR,246 LOGAN AVE,,,ON
***20257,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:21,OPP,120 FRONT ST E,,,ON
***51096,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:21,NR,107 STRATHMORE BLVD,,,ON
***45474,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:22,AT,670 PAPE AVENUE,,,ON
***51089,2022-11-23,4,PARK ON MUNICIPAL PROPERTY,30,13:22,AT,890 WILLOWDALE AVENUE,,,ON
***10638,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:22,NR,10 COURT SQ,,,ON
***13215,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:22,AT,3351 ELLESMERE RD,,,ON
***76244,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:22,NR,1067 BATHURST ST,,,ON
***92507,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:22,S/S,DUNDAS ST W,W/O,UNIVERSITY AVE,ON
***19974,2022-11-23,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,13:22,NR,35 JEROME ST,,,ON
***25240,2022-11-23,8,STAND VEH.-PROHIBIT TIME/DAY,100,13:22,E/S,CHESTNUT ST,S/O,EDWARD ST,ON
***45871,2022-11-23,419,STAND NON-TAXI IN SIGNED STAND,60,13:22,NR,56 WELLINGTON ST W,,,ON
***41793,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:23,,4700 KEELE ST,,,ON
***65570,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:23,,2075 BAYVIEW AVE,,,ON
***67743,2022-11-23,419,STAND NON-TAXI IN SIGNED STAND,60,13:23,N/S,TRINITY ST,E/O,MILL ST,ON
***16186,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:23,NR,990 QUEEN ST W,,,ON
***45872,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:23,NR,66 WELLINGTON ST W,,,ON
***56124,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:24,AT,1 SHORTT STREET,,,ON
***92508,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:24,S/S,DUNDAS ST W,W/O,UNIVERSITY AVE,ON
***16187,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:24,NR,990 QUEEN ST W,,,ON
***39843,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:24,OPP,212 GOWAN AVE,,,ON
***14173,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:25,,4700 KEELE ST,,,ON
***45092,2022-11-23,4,PARK ON MUNICIPAL PROPERTY,30,13:25,AT,18 HENDON AVENUE,,,ON
***76245,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:25,NR,1052 BATHURST ST,,,ON
***93380,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:25,NR,178 PANNAHILL RD,,,ON
***19975,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:25,NR,88 KENNETH AVE,,,ON
***25241,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:25,N/S,ELM ST,W/O,ELIZABETH ST,ON
***02795,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:26,,3000 DUFFERIN ST,,,ON
***54032,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:26,AT,385 PACIFIC AVENUE,,,ON
***10639,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:26,NR,22 LOMBARD ST,,,ON
***94549,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:26,NR,1697 BAYVIEW AVE,,,ON
***67744,2022-11-23,367,STND ONSTRT ACCESSIBLE NO PRMT,450,13:26,NR,70 MILL ST,,,ON
***83547,2022-11-23,8,STAND VEH.-PROHIBIT TIME/DAY,100,13:26,NR,8 PARK RD,,,ON
***16188,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:26,NR,974 QUEEN ST W,,,QC
***20258,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,13:26,OPP,114 FREDERICK ST,,,ON
***39844,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:26,OPP,280 GOWAN AVE,,,ON
***54033,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:27,AT,385 PACIFIC AVENUE,,,ON
***10640,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:27,NR,22 LOMBARD ST,,,ON
***67745,2022-11-23,367,STND ONSTRT ACCESSIBLE NO PRMT,450,13:27,NR,70 MILL ST,,,ON
***74939,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,13:27,NR,7 OSLER ST,,,ON
***76246,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:27,NR,1032 BATHURST ST,,,ON
***20259,2022-11-23,16,PARK-WITHIN 9M INTERSECT ROAD,50,13:27,NR,105 FREDERICK ST,,,ON
***25242,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:27,N/S,ELM ST,W/O,ELIZABETH ST,ON
***02796,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:28,,3000 DUFFERIN ST,,,ON
***46211,2022-11-23,4,PARK ON MUNICIPAL PROPERTY,30,13:28,AT,18 HENDON AVENUE,,,ON
***54034,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:28,AT,385 PACIFIC AVENUE,,,ON
***10641,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:28,NR,2 LOMBARD ST,,,ON
***94550,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:28,NR,1681 BAYVIEW AVE,,,ON
***82842,2022-11-23,320,PARK NON-BUS-BUS PK ZNE DY/TM,150,13:28,NR,244 VICTORIA ST,,,ON
***83548,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:28,OPP,40 ASQUITH AVE,,,ON
***92509,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:28,NR,132 ST PATRICK ST,,,ON
***16189,2022-11-23,14,PARK-OBSTRUCT (DRWAY/LANEWAY),50,13:28,NR,1 A GIVINS ST,,,ON
***19976,2022-11-23,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,13:28,NR,732 INDIAN RD,,,ON
***31550,2022-11-23,384,STOP VEH OTR THN BCYCL-BYCL LN,150,13:28,NR,2135 LAKE SHORE BLVD W,,,ON
***57701,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:29,,155 COLLEGE ST,,,ON
***56125,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:29,AT,1 SHORTT STREET,,,ON
***76247,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:29,NR,1013 BATHURST ST,,,ON
***83549,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:29,OPP,40 ASQUITH AVE,,,ON
***20260,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:29,NR,102 THE ESPLANADE,,,ON
***25243,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:29,N/S,ELM ST,W/O,ELIZABETH ST,ON
***39845,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:29,NR,385 DONLANDS AVE,,,ON
***45873,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:29,NR,100 WELLINGTON ST W,,,ON
***66918,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:30,,478 KING ST W,,,ON
***54035,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:30,AT,385 PACIFIC AVENUE,,,ON
***56126,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:30,AT,1 SHORTT STREET,,,ON
***10642,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:30,OPP,105 VICTORIA ST,,,ON
***68032,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:30,NR,8 BOYLEN ST,,,ON
***67746,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:30,OPP,33 MILL ST,,,ON
***74940,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,13:30,NR,57 OSLER ST,,,ON
***39846,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:30,NR,385 DONLANDS AVE,,,ON
***56127,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:31,AT,1 SHORTT STREET,,,ON
***10643,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:31,OPP,105 VICTORIA ST,,,ON
***68033,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:31,NR,6 BOYLEN ST,,,ON
***74941,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,13:31,NR,61 OSLER ST,,,ON
***82843,2022-11-23,320,PARK NON-BUS-BUS PK ZNE DY/TM,150,13:31,NR,244 VICTORIA ST,,,ON
***83550,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:31,NR,15 ASQUITH AVE,,,ON
***02344,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:31,NR,52 CHARLES ST E,,,ON
***19777,2022-11-23,347,PARK IN A FIRE ROUTE,250,13:32,,4700 KEELE ST,,,ON
***46212,2022-11-23,4,PARK ON MUNICIPAL PROPERTY,30,13:32,AT,18 HENDON AVENUE,,,ON
***56128,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:32,AT,1 SHORTT STREET,,,ON
***67747,2022-11-23,415,PARK COMMERC LOAD ZONE NOT LDG,40,13:32,NR,33 MILL ST,,,ON
***67748,2022-11-23,415,PARK COMMERC LOAD ZONE NOT LDG,40,13:33,NR,33 MILL ST,,,ON
***67749,2022-11-23,415,PARK COMMERC LOAD ZONE NOT LDG,40,13:33,NR,33 MILL ST,,,ON
***02345,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:33,NR,42 CHARLES ST E,,,ON
***31551,2022-11-23,384,STOP VEH OTR THN BCYCL-BYCL LN,150,13:33,NR,2119 LAKE SHORE BLVD W,,,ON
***45874,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:33,NR,115 YORK ST,,,ON
***74942,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,13:34,NR,65 OSLER ST,,,ON
***82844,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:34,NR,252 VICTORIA ST,,,QC
***83551,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:34,OPP,40 ASQUITH AVE,,,ON
***02346,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:34,NR,30 CHARLES ST E,,,ON
***45875,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:34,NR,115 YORK ST,,,ON
***21651,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:35,,151 ROEHAMPTON AVE,,,ON
***46213,2022-11-23,4,PARK ON MUNICIPAL PROPERTY,30,13:35,AT,18 HENDON AVENUE,,,ON
***51496,2022-11-23,4,PARK ON MUNICIPAL PROPERTY,30,13:35,AT,777 VICTORIA PARK AVENUE,,,ON
***56129,2022-11-23,312,PARKING MACH-NOT USED/NO FEE,75,13:35,AT,1 SHORTT STREET,,,ON
***94551,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:35,NR,1611 BAYVIEW AVE,,,ON
***16190,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:35,NR,878 QUEEN ST W,,,ON
***10644,2022-11-23,134,PARK-SIGNED HWY-PUBLIC LANE,40,13:36,R/O,244 VICTORIA ST,,,ON
***67750,2022-11-23,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:36,NR,15 MILL ST,,,ON
***02347,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:36,NR,20 CHARLES ST E,,,ON
***16191,2022-11-23,207,PARK MACHINE-REQD FEE NOT PAID,30,13:36,NR,955 QUEEN ST W,,,ON
***19977,2022-11-23,405,STOP-15M PEDESTRIAN X APPROACH,60,13:36,NR,2750 DUNDAS ST W,,,ON
***27904,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:36,S/S,DUVERNET AVE,E/O,WOODBINE AVE,BC
***21652,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,13:37,,151 ROEHAMPTON AVE,,,ON
***51497,2022-11-23,4,PARK ON MUNICIPAL PROPERTY,30,13:37,AT,777 VICTORIA PARK AVENUE,,,ON
